#,Unknown0,Unknown1,Unknown5,Unknown2,Unknown3,Unknown4
854,0,0,0,0,0,False
855,0,0,0,0,0,False
856,0,0,0,0,0,False
857,0,0,0,0,0,False
858,0,0,0,0,0,False
859,0,0,0,0,0,False
860,0,0,0,0,0,False
861,0,0,0,0,0,False
862,0,0,0,0,0,False
863,0,0,0,0,0,False
864,0,0,0,0,0,False
865,0,0,0,0,0,False
866,0,0,0,0,0,False
867,0,0,0,0,0,False
868,0,0,0,0,0,False
869,0,0,0,0,0,False
870,0,0,0,0,0,False
871,0,0,0,0,0,False
872,0,0,0,0,0,False
873,0,0,0,0,0,False
874,0,0,0,0,0,False
875,0,0,0,0,0,False
876,0,0,0,0,0,False
877,0,0,0,0,0,False
878,0,0,0,0,0,False
879,0,0,0,0,0,False
880,0,0,0,0,0,False
881,0,0,0,0,0,False
882,0,0,0,0,0,False
883,0,0,0,0,0,False
884,0,0,0,0,0,False
885,0,0,0,0,0,False
886,0,0,0,0,0,False
887,0,0,0,0,0,False
888,0,0,0,0,0,False
889,0,0,0,0,0,False
890,0,0,0,0,0,False
891,0,0,0,0,0,False
892,0,0,0,0,0,False
893,0,0,0,0,0,False
894,0,0,0,0,0,False
895,0,0,0,0,0,False
896,0,0,0,0,0,False
897,0,0,0,0,0,False
898,0,0,0,0,0,False
899,0,0,0,0,0,False
900,0,0,0,0,0,False
901,0,0,0,0,0,False
902,0,0,0,0,0,False
903,0,0,0,0,0,False
904,0,0,0,0,0,False
905,0,0,0,0,0,False
906,0,0,0,0,0,False
907,0,0,0,0,0,False
908,0,0,0,0,0,False
909,0,0,0,0,0,False
910,0,0,0,0,0,False
911,0,0,0,0,0,False
912,0,0,0,0,0,False
913,0,0,0,0,0,False
914,0,0,0,0,0,False
915,0,0,0,0,0,False
916,0,0,0,0,0,False
917,0,0,0,0,0,False
918,0,0,0,0,0,False
919,0,0,0,0,0,False
920,0,0,0,0,0,False
921,0,0,0,0,0,False
922,0,0,0,0,0,False
923,0,0,0,0,0,False
924,0,0,0,0,0,False
925,0,0,0,0,0,False
926,0,0,0,0,0,False
927,0,0,0,0,0,False
928,0,0,0,0,0,False
929,0,0,0,0,0,False
930,0,0,0,0,0,False
931,0,0,0,0,0,False
932,0,0,0,0,0,False
933,0,0,0,0,0,False
934,0,0,0,0,0,False
935,0,0,0,0,0,False
936,0,0,0,0,0,False
937,0,0,0,0,0,False
938,0,0,0,0,0,False
939,0,0,0,0,0,False
940,0,0,0,0,0,False
941,0,0,0,0,0,False
942,0,0,0,0,0,False
943,0,0,0,0,0,False
944,0,0,0,0,0,False
945,0,0,0,0,0,False
946,0,0,0,0,0,False
947,0,0,0,0,0,False
948,0,0,0,0,0,False
949,0,0,0,0,0,False
950,0,0,0,0,0,False
951,0,0,0,0,0,False
952,0,0,0,0,0,False
953,0,0,0,0,0,False
954,0,0,0,0,0,False
955,0,0,0,0,0,False
956,0,0,0,0,0,False
957,0,0,0,0,0,False
958,0,0,0,0,0,False
959,0,0,0,0,0,False
960,0,0,0,0,0,False
961,0,0,0,0,0,False
962,0,0,0,0,0,False
963,0,0,0,0,0,False
964,0,0,0,0,0,False
965,0,0,0,0,0,False
966,0,0,0,0,0,False
967,0,0,0,0,0,False
968,0,0,0,0,0,False
969,0,0,0,0,0,False
970,0,0,0,0,0,False
971,0,0,0,0,0,False
972,0,0,0,0,0,False
973,0,0,0,0,0,False
974,0,0,0,0,0,False
975,0,0,0,0,0,False
976,0,0,0,0,0,False
977,0,0,0,0,0,False
978,0,0,0,0,0,False
979,0,0,0,0,0,False
980,0,0,0,0,0,False
981,0,0,0,0,0,False
982,0,0,0,0,0,False
983,0,0,0,0,0,False
984,0,0,0,0,0,False
985,0,0,0,0,0,False
986,0,0,0,0,0,False
987,0,0,0,0,0,False
988,0,0,0,0,0,False
989,0,0,0,0,0,False
990,0,0,0,0,0,False
991,0,0,0,0,0,False
992,0,0,0,0,0,False
993,0,0,0,0,0,False
994,0,0,0,0,0,False
995,0,0,0,0,0,False
996,0,0,0,0,0,False
997,0,0,0,0,0,False
998,0,0,0,0,0,False
999,0,0,0,0,0,False
1000,0,0,0,0,0,False
1001,0,0,0,0,0,False
1002,0,0,0,0,0,False
1003,0,0,0,0,0,False
1004,0,0,0,0,0,False
1005,0,0,0,0,0,False
1006,0,0,0,0,0,False
1007,0,0,0,0,0,False
1008,0,0,0,0,0,False
1009,0,0,0,0,0,False
1010,0,0,0,0,0,False
1011,0,0,0,0,0,False
1012,0,0,0,0,0,False
1013,0,0,0,0,0,False
1014,0,0,0,0,0,False
1015,0,0,0,0,0,False
1016,0,0,0,0,0,False
1017,0,0,0,0,0,False
1018,0,0,0,0,0,False
1019,0,0,0,0,0,False
1020,0,0,0,0,0,False
1021,0,0,0,0,0,False
1022,0,0,0,0,0,False
1023,0,0,0,0,0,False
1024,0,0,0,0,0,False
1025,0,0,0,0,0,False
1026,0,0,0,0,0,False
1027,0,0,0,0,0,False
1028,0,0,0,0,0,False
1029,0,0,0,0,0,False
1030,0,0,0,0,0,False
1031,0,0,0,0,0,False
1032,0,0,0,0,0,False
1033,0,0,0,0,0,False
1034,0,0,0,0,0,False
1035,0,0,0,0,0,False
1036,0,0,0,0,0,False
1037,0,0,0,0,0,False
1038,0,0,0,0,0,False
1039,0,0,0,0,0,False
1040,0,0,0,0,0,False
1041,0,0,0,0,0,False
1042,0,0,0,0,0,False
1043,0,0,0,0,0,False
1044,0,0,0,0,0,False
1045,0,0,0,0,0,False
1046,0,0,0,0,0,False
1047,0,0,0,0,0,False
1048,0,0,0,0,0,False
1049,0,0,0,0,0,False
1050,0,0,0,0,0,False
1051,0,0,0,0,0,False
1052,0,0,0,0,0,False
1053,0,0,0,0,0,False
1054,0,0,0,0,0,False
1055,0,0,0,0,0,False
1056,0,0,0,0,0,False
1057,0,0,0,0,0,False
1058,0,0,0,0,0,False
1059,0,0,0,0,0,False
1060,0,0,0,0,0,False
1061,0,0,0,0,0,False
1062,0,0,0,0,0,False
1063,0,0,0,0,0,False
1064,0,0,0,0,0,False
1065,0,0,0,0,0,False
1066,0,0,0,0,0,False
1067,0,0,0,0,0,False
1068,0,0,0,0,0,False
1069,0,0,0,0,0,False
1070,0,0,0,0,0,False
1071,0,0,0,0,0,False
1072,0,0,0,0,0,False
1073,0,0,0,0,0,False
1074,0,0,0,0,0,False
1075,0,0,0,0,0,False
1076,0,0,0,0,0,False
1077,0,0,0,0,0,False
1078,0,0,0,0,0,False
1079,0,0,0,0,0,False
1080,0,0,0,0,0,False
1081,0,0,0,0,0,False
1082,0,0,0,0,0,False
1083,0,0,0,0,0,False
1084,0,0,0,0,0,False
1085,0,0,0,0,0,False
1086,0,0,0,0,0,False
1087,0,0,0,0,0,False
1088,0,0,0,0,0,False
1089,0,0,0,0,0,False
1090,0,0,0,0,0,False
1091,0,0,0,0,0,False
1092,0,0,0,0,0,False
1093,0,0,0,0,0,False
1094,0,0,0,0,0,False
1095,0,0,0,0,0,False
1096,0,0,0,0,0,False
1097,0,0,0,0,0,False
1098,0,0,0,0,0,False
1099,0,0,0,0,0,False
1100,0,0,0,0,0,False
