#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2000620,走味的麥酒,木の栄養剤(仮),,0,0,0,1,0,0,False,66326,20643,1,3,1,3,0,0
2000621,封魔壺,封魔の壺,,0,0,0,1,0,0,False,66327,22603,1,1,1,1,0,0
2000622,活體魂石,ゴーレム壺（核入り）(仮),,0,0,0,1,0,0,False,66327,22618,1,1,1,3,0,0
2000623,陸行鳥毛撣子,羽箒(仮),,0,0,0,1,0,0,False,66328,21901,1,2,1,3,0,0
2000624,小小的密函,ゴゴラタの封書(仮),,0,0,0,1,0,0,False,66330,25918,1,1,1,3,0,0
2000625,戈戈拉塔的商品,ゴゴラタの商売道具(仮),,0,0,0,1,0,0,False,66331,21003,1,1,1,3,0,0
2000626,艾爾溫的手工便當,山師のお弁当(仮),,0,0,0,1,0,0,False,66332,22641,1,3,1,3,0,0
2000627,開山工油燈,空のランプ(仮),,0,0,0,1,0,0,False,66333,21003,1,1,1,1,0,0
2000628,氣球怪油燈,ボムの燃料入りランプ(仮),,0,0,0,1,0,0,False,66333,21003,1,2,1,3,0,0
2000629,開山工踏台,脚立(仮),,0,0,0,1,0,0,False,66334,21003,1,3,1,3,0,0
2000630,白百合紐扣,白百合紋のボタン,,0,0,0,1,0,0,False,66336,25917,1,1,1,3,0,0
2000631,毒蟾魔菇傘,トードスツールの胞子(仮),,0,0,0,1,0,0,False,66340,25407,1,5,1,3,0,0
2000632,特製玻璃瓶,空の保存壺(仮),,0,0,0,1,0,0,False,66341,22606,1,1,1,1,0,0
2000633,活體雷元精,ライトニングスプライト保存壺(仮),,0,0,0,1,0,0,False,66341,22606,1,1,1,3,0,0
2000634,萌芽池的水,芽吹き池の水(仮),,0,0,0,1,0,0,False,66342,22614,1,3,1,3,0,0
2000635,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000636,大隻的鯡魚,大ぶりのヘリング,,0,0,0,1,0,0,False,66348,29010,1,1,1,3,0,0
2000637,夜蟾蜍腿肉,トードのモモ肉,,0,0,0,1,0,0,False,66348,25154,1,1,1,3,0,0
2000638,紅菇,ベニイロタケ,,0,0,0,1,0,0,False,66351,25406,1,1,1,3,0,0
2000639,黃沙香,ウルダハスパイス(仮),,0,0,0,1,0,0,False,66353,23001,1,1,1,3,0,0
2000640,掉落的木材,木材(仮),,0,0,0,1,0,0,False,66354,22453,1,3,1,3,0,0
2000641,堅鋼龜的巨蛋,アダマンタスの大卵,,0,0,0,1,0,0,False,66355,25251,1,1,1,3,0,0
2000642,火蛟的鮮血,ドレイクの鮮血,,0,0,0,1,0,0,False,66356,22601,1,7,1,3,0,0
2000643,染血的戰戈,血濡れのギザルメ,,0,0,0,1,0,0,False,66357,31817,1,1,1,3,0,0
2000644,蠻風首飾,蛮風の首飾り,,0,0,0,1,0,0,False,66357,54832,1,1,1,3,0,0
2000645,鮟鱇的屍體,アングラーの死体,,0,0,0,1,0,0,False,66358,25919,1,1,1,3,0,0
2000646,盲頭蟹的爪子,ヤーゾンの歯(仮),,0,0,0,1,0,0,False,66361,22259,1,6,1,3,0,0
2000647,大麻袋,麻袋(仮),,0,0,0,1,0,0,False,66366,22029,1,3,1,1,0,0
2000648,裝有鮟鱇的麻袋,アングラー入り麻袋(仮),,0,0,0,1,0,0,False,66366,25919,1,3,1,3,0,0
2000649,瑪瑙白蘭地,オニキスブランデー,,0,0,0,1,0,0,False,66367,25057,1,1,1,3,0,0
2000650,裝肉的麻袋,食料が入った袋(仮),,0,0,0,1,0,0,False,66369,25919,1,5,1,3,0,0
2000651,6星司火藥,爆薬(仮),,0,0,0,1,0,0,False,66371,25919,1276,3,1,1,0,3
2000652,獅子徽章,戦士のメダル(仮),,0,0,0,1,0,0,False,66374,25917,1,3,1,3,0,0
2000653,開胃酒訂單,食前酒の注文票,,0,0,0,1,0,0,False,66375,25918,1,1,1,3,0,0
2000654,優質木塞原材,上質のコルク材(仮),,0,0,0,1,0,0,False,66378,22454,1,5,1,3,0,0
2000655,洛馬尼的紅酒,ローマニのワイン,,0,0,0,1,0,0,False,66381,25057,1,1,1,3,0,0
2000656,叢林夸爾的粗皮,ジャングルクァールの粗皮,,0,0,0,1,0,0,False,66383,21817,1,4,1,3,0,0
2000657,椰子酒,ココナッツワイン,,0,0,0,1,0,0,False,66384,25315,1,3,1,3,0,0
2000658,酒神葡萄的樹枝,ブドウの苗(仮),,0,0,0,1,0,0,False,66386,22417,1,1,1,3,0,0
2000659,酒神之酒,バッカスグレープの枝,,0,0,0,1,0,0,False,66386,25057,1,1,1,3,0,0
2000660,風元精核心,ウィンドスプライトの核(仮),,0,0,0,1,0,0,False,66387,21262,1,3,1,3,0,0
2000661,旅神葵花束,コリブリの好きな蜜(仮),,0,0,0,1,0,0,False,66388,25022,1,4,1,3,0,0
2000662,三大美味,三大珍味の料理,,0,0,0,1,0,0,False,66390,22261,1,3,1,3,0,0
2000663,鮮艷的花朵,鮮やかな花々,,0,0,0,1,0,0,False,66390,22631,1,3,1,3,0,0
2000664,酒神之酒,バッカスの酒杯,,0,0,0,1,0,0,False,66390,25057,1,2,1,3,0,0
2000665,布拉烏吉巴爾的歸隊申請,上官への手紙(仮),,0,0,0,1,0,0,False,66394,25918,1,1,1,3,0,0
2000666,大個的暖水鱒,川魚(仮),,0,0,0,1,0,0,False,66395,29204,1,1,1,3,0,0
2000667,大號鹽烤公主鱒,焼き魚(仮),,0,0,0,1,0,0,False,66395,24301,1,3,1,3,0,0
2000668,魔像的魂石,ゴーレムの核(仮),,0,0,0,1,0,0,False,66397,21202,1,1,1,3,0,0
2000669,迅猛龍的鉤爪,ハネトカゲの爪(仮),,0,0,0,1,0,0,False,66398,22301,1,3,1,3,0,0
2000670,巨大的麻袋,狩猟網(仮),,0,0,0,1,0,0,False,66399,22029,1,1,1,1,0,0
2000671,裝夸爾的麻袋,クァール入り網(仮),,0,0,0,1,0,0,False,66399,25919,1,1,1,3,0,0
2000672,小火種,爆薬(仮),,0,0,0,1,0,0,False,66401,25911,1276,3,1,1,0,3
2000673,火焰蜥蜴油,サンショウウオの油(仮),,0,0,0,1,0,0,False,66402,22603,1,4,1,3,0,0
2000674,香料葡萄酒,冷たいワイン(仮),,0,0,0,1,0,0,False,66403,25057,1,1,1,3,0,0
2000675,溫葡萄酒,ホットワイン(仮),,0,0,0,1,0,0,False,66403,25057,1,4,1,3,0,0
2000676,石綠湖的冷水,氷(仮),,0,0,0,1,0,0,False,66404,22614,1,3,1,3,0,0
2000677,壞掉的蒸餾器,壊れた調理器,,0,0,0,1,0,0,False,66407,25055,1,1,1,3,0,0
2000678,細頭鏨子,先細のタガネ,,0,0,0,1,0,0,False,66408,23103,1,1,1,3,0,0
2000679,小鉗子,小さなヤットコ,,0,0,0,1,0,0,False,66408,35251,1,1,1,3,0,0
2000680,修好的懷錶,修理された時計,,0,0,0,1,0,0,False,66408,21002,1,1,1,3,0,0
2000681,驅蟲香,虫除け(仮),,0,0,0,1,0,0,False,66409,23001,1,4,1,3,0,0
2000682,裝硬幣的皮袋,司祭の集金袋(仮),,0,0,0,1,0,0,False,66411,25919,1,1,1,3,0,0
2000683,裝硬幣的皮袋,ゾゾルの集金袋(仮),,0,0,0,1,0,0,False,66411,25919,1,1,1,3,0,0
2000684,桂皮餅乾,神父の好物(仮),,0,0,0,1,0,0,False,66411,24007,1,1,1,3,0,0
2000685,拂曉血盟成員的遺體,暁の血盟員の遺体,,0,0,0,1,0,0,False,66412,26024,1,4,1,3,0,0
2000686,諾拉克希亞的遺體,ノラクシアの遺体,,0,0,0,1,0,0,False,66412,26024,1,1,1,3,0,0
2000687,樸素的麻布,法衣の布(仮),,0,0,0,1,0,0,False,66416,21601,1,1,1,3,0,0
2000688,太陽仙人掌怪的肉質莖,サボテンダー・デル・ソルの果肉,,0,0,0,1,0,0,False,66417,25214,1,1,1,3,0,0
2000689,仙人掌怪汁,サボテンダージュース,,0,0,0,1,0,0,False,66417,24406,1,1,1,3,0,0
2000690,渡渡鳥腐肉,おとり肉(仮),,0,0,0,1,0,0,False,66421,24353,1,1,1,3,0,0
2000691,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000692,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000693,被搶走的貨物,奪われた荷物,,0,0,0,1,0,0,False,66425,21003,1,1,1,3,0,0
2000694,被搶走的貨物,奪われた荷物,,0,0,0,1,0,0,False,66425,21003,1,1,1,3,0,0
2000695,被搶走的貨物,奪われた荷物,,0,0,0,1,0,0,False,66425,21003,1,1,1,3,0,0
2000696,被搶走的貨物,奪われた荷物,,0,0,0,1,0,0,False,0,21003,1,1,1,3,0,0
2000697,給奧爾什方的信,オルシュファン宛の封書,,0,0,0,1,0,0,False,66426,25918,1,1,1,3,0,0
2000698,乾柴,薪(仮),,0,0,0,1,0,0,False,66428,27281,1,8,1,3,0,0
2000699,新鮮的羊後腰肉,黒羊の肉(仮),,0,0,0,1,0,0,False,66429,25153,1,12,1,3,0,0
2000700,優質的黑羊粗皮,黒羊の毛(仮),,0,0,0,1,0,0,False,66429,21820,1,12,1,3,0,0
2000701,銀色的指環,形見の指輪(仮),,0,0,0,1,0,0,False,66430,54403,1,1,1,3,0,0
2000702,鈍匕首,使い込まれたナイフ(仮),,0,0,0,1,0,0,False,66434,30363,1,1,1,3,0,0
2000703,雪地白狼的粗皮,白銀の毛皮(仮),,0,0,0,1,0,0,False,66435,21819,1,4,1,3,0,0
2000704,強韌的粗草繩,羊捕獲ロープ(仮),,0,0,0,1,0,0,False,66437,26103,1,1,1,3,0,0
2000705,被綁住的塞巴斯蒂安,捕獲された羊(仮),,0,0,0,1,0,0,False,66437,21003,1,1,1,3,0,0
2000706,小火種,火種(仮),,0,0,0,1,0,0,False,66438,25911,1,5,1,3,0,0
2000707,黑衣紫杉原木,フォールゴウトの木材(仮),,0,0,0,1,0,0,False,66440,22401,1,1,1,3,0,0
2000708,給伊索多雷爾的信,傭兵隊長への手紙(仮),,0,0,0,1,0,0,False,66441,26151,1,1,1,3,0,0
2000709,炸彈的中指,爆弾(仮),,0,0,0,1,0,0,False,66444,30351,1,1,1,3,0,0
2000710,給貝爾蒙特的信,イクサルについての調査書(仮),,0,0,0,1,0,0,False,66445,26151,1,1,1,3,0,0
2000711,龍眼念鎖,竜眼の祈鎖(仮),,0,0,0,1,0,0,False,66447,21002,1,2,1,3,0,0
2000712,學者裝束概論,霊妖花の若葉（仮）,,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000713,靈妖花的嫩葉,学者の研究資料（仮）,,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000714,精煉過的青磷水,青燐水原液(仮),,0,0,0,1,0,0,False,0,22606,1,1,1,3,0,0
2000715,妮美雅百合花束,花(仮),,0,0,0,1,0,0,False,66457,22627,1,1,1,3,0,0
2000716,聖達奈芬酒,ドラゴンヘッドの酒(仮),,0,0,0,1,0,0,False,66449,25057,1,1,1,3,0,0
2000717,水晶珠,恋人の遺品(仮),,0,0,0,1,0,0,False,66450,21280,1,3,1,3,0,0
2000718,秘銀念鎖,ロザリオ(仮),,0,0,0,1,0,0,False,66451,25919,1,1,1,3,0,0
2000719,破舊的書本,怪しげな古書(仮),,0,0,0,1,0,0,False,66452,26002,1,1,1,3,0,0
2000720,觀測記錄«1572年第6卷»,観測記録「1572年第6巻」,,0,0,0,1,0,0,False,66453,26002,1,1,1,3,0,0
2000721,奧爾什方的密函,オルシュファンの封書,,0,0,0,1,0,0,False,66453,25918,1,1,1,3,0,0
2000722,弗朗塞爾的密函,フランセルの封書,,0,0,0,1,0,0,False,66453,25918,1,1,1,3,0,0
2000723,艾因哈特家的信件,アインハルト家の書簡,,0,0,0,1,0,0,False,66462,26151,1,1,1,3,0,0
2000724,泥沼蠑螈的尾肉,マッドパピーの尾肉,,0,0,0,1,0,0,False,66463,25152,1,1,1,3,0,0
2000725,泥沼蠑螈肉排,パピーステーキ,,0,0,0,1,0,0,False,66463,24352,1,3,1,3,0,0
2000726,異端者的遺物,異端者の荷物(仮),,0,0,0,1,0,0,False,66464,25919,1,1,1,3,0,0
2000727,×大審門の瓦礫（未使用）,,,0,0,0,1,0,0,False,0,21003,1,1,1,3,0,0
2000728,毛絲栗鼠的獸脂,グリフォンの獣油(仮),,0,0,0,1,0,0,False,66468,22603,1,4,1,3,0,0
2000729,龍族的甲鱗,ドラゴンの鱗(仮),,0,0,0,1,0,0,False,66469,22251,1,1,1,3,0,0
2000730,老鼠的屍體,ネズミの死骸(仮),,0,0,0,1,0,0,False,66470,25919,1,1,1,3,0,0
2000731,烏爾達哈鍊金藥,高価な薬(仮),,0,0,0,1,0,0,False,66471,20646,1,1,1,3,0,0
2000732,冰元精核心,アイススプライトの核,,0,0,0,1,0,0,False,66473,21266,1,6,1,3,0,0
2000733,染血的任命書,血塗られた書簡,,0,0,0,1,0,0,False,66475,26151,1,1,1,3,0,0
2000734,破損的武器,壊れた武器(仮),,0,0,0,1,0,0,False,66478,30435,1,5,1,3,0,0
2000735,強化狂熱藥,温まる薬(仮),,0,0,0,1,0,0,False,66479,20663,1,1,1,3,0,0
2000736,地下牢獄的鑰匙,牢獄のカギ(仮),,0,0,0,1,0,0,False,66480,25903,1,1,1,3,0,0
2000737,鋼鐵碎冰鎬,雪割りツルハシ(仮),,0,0,0,1,0,0,False,66484,38001,1,1,1,3,0,0
2000738,急救用白蘭地,補給物資(仮),,0,0,0,1,0,0,False,66486,25057,1,1,1,3,0,0
2000739,強韌的粗草繩,ロープ(仮),,0,0,0,1,0,0,False,66487,26103,1,1,1,3,0,0
2000740,素燒壺,素焼きの壺,,0,0,0,1,0,0,False,66490,22603,1,1,1,3,0,0
2000741,絕靈壺,絶霊体の壺,,0,0,0,1,0,0,False,66491,22603,1,1,1,3,0,0
2000742,採石用大錘,採石用モール,,0,0,0,1,0,0,False,66492,38051,1,1,1,3,0,0
2000743,金羊毛球的鮮血,超フワフワ白粉(仮),,0,0,0,1,0,0,False,66493,22601,1,5,1,3,0,0
2000744,水晶石英,クリスタルクォーツ(仮),,0,0,0,1,0,0,False,66494,20664,1,5,1,3,0,0
2000745,黃金羽毛,黄金色の羽根,,0,0,0,1,0,0,False,66497,21901,1,1,1,3,0,0
2000746,空酒瓶,空瓶(仮),,0,0,0,1,0,0,False,66501,25057,1,1,1,3,0,0
2000747,遇難船上的酒,ワインの入った瓶(仮),,0,0,0,1,0,0,False,66501,25057,1,1,1,3,0,0
2000748,東方的香料,スパイス(仮),,0,0,0,1,0,0,False,66502,25919,1,1,1,3,0,0
2000749,花蜜香水,花蜜の香料(仮),,0,0,0,1,0,0,False,66506,20623,1,1,1,3,0,0
2000750,風精靈鈴蘭的種子,植物の種(仮),,0,0,0,1,0,0,False,66506,25919,1,3,1,3,0,0
2000751,風元精核心,ウィンドスプライトの核（仮）,,0,0,0,1,0,0,False,66509,21262,1,4,1,3,0,0
2000752,赤心石,赤心石,,0,0,0,1,0,0,False,66510,21253,1,1,1,3,0,0
2000753,偏屬性水晶,偏属性クリスタル,,0,0,0,1,0,0,False,66511,20649,1,1,1,3,0,0
2000754,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000755,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000756,外靈質觸媒,ウィスプの結晶(仮),,0,0,0,1,0,0,False,66523,25919,1,1,1,3,0,0
2000757,離子電觸媒,ウィスプの巨大結晶(仮),,0,0,0,1,0,0,False,66523,25919,1,9,1,3,0,0
2000758,廢棄物資,詰められていた資材(仮),,0,0,0,1,0,0,False,66525,21003,1,3,1,3,0,0
2000759,精美的密函,α宛の手紙(仮),,0,0,0,1,0,0,False,66527,25918,1,1,1,3,0,0
2000760,貼花的密函,β宛の手紙(仮),,0,0,0,1,0,0,False,66527,25918,1,1,1,3,0,0
2000761,簡樸的密函,θ宛の手紙(仮),,0,0,0,1,0,0,False,66527,25918,1,1,1,3,0,0
2000762,鋒利的水晶,シンボルの破片(仮),,0,0,0,1,0,0,False,66531,20649,1,4,1,3,0,0
2000763,泥沼蠑螈肝,サンショウウオの肉(仮),,0,0,0,1,0,0,False,66534,22602,1,5,1,3,0,0
2000764,糾纏杉葉藻的根,モードゥナリリー(仮),,0,0,0,1,0,0,False,66535,25005,1,8,1,3,0,0
2000765,裝甲外殼,装甲破片(仮),,0,0,0,1,0,0,False,66536,21003,1,8,1,3,0,0
2000766,雷波測量儀,雷波測定器,,0,0,0,1,0,0,False,66537,21002,1,1,1,3,0,0
2000767,受損的帝國軍軍裝,傷んだ帝国軍制式兵装,,0,0,0,1,0,0,False,66539,42345,1,3,1,3,0,0
2000768,受損的帝國軍頭盔,傷んだ帝国軍制式兜,,0,0,0,1,0,0,False,66539,40128,1,3,1,3,0,0
2000769,修復的帝國軍軍裝,整えられた帝国軍制式兵装,,0,0,0,1,0,0,False,66539,42345,1,3,1,3,0,0
2000770,修復的帝國軍頭盔,整えられた帝国軍制式兜,,0,0,0,1,0,0,False,66539,40128,1,3,1,3,0,0
2000771,帝國式煙霧信號彈,帝国式発煙筒,,0,0,0,1,0,0,False,66540,25019,1,1,1,3,0,0
2000772,魔法人偶核,魔法人形のコア,,0,0,0,1,0,0,False,66541,25919,1,1,1,3,0,0
2000773,帝國軍認證金鑰,帝国軍認証鍵,,0,0,0,1,0,0,False,66057,26014,1,1,1,3,0,0
2000774,巨虻的翼膜,ケッドの羽(仮),,0,0,0,1,0,0,False,66547,21951,1,3,1,3,0,0
2000775,紅燕首飾,ドッグタグ(仮),,0,0,0,1,0,0,False,66554,54809,1,4,1,3,0,0
2000776,手工炸彈,発破剤(仮),,0,0,0,1,0,0,False,66555,26015,1276,3,1,1,0,3
2000777,新型鍊金爐破壞作戰報告書,報告書(仮),,0,0,0,1,0,0,False,66556,26151,1,1,1,3,0,0
2000778,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000779,24星司火藥,発破剤(仮),,0,0,0,1,0,0,False,66558,26015,1276,1,1,1,0,3
2000780,烏氏軟膏,傷薬(仮),,0,0,0,1,0,0,False,66559,22603,1,3,1,3,0,0
2000781,黑渦團補給物資,船に積む荷物1(仮),,0,0,0,1,0,0,False,66562,21003,1,1,1,3,0,0
2000782,手工炸彈,クリスタル破壊爆弾(仮),,0,0,0,1,0,0,False,66571,26015,1276,3,1,1,0,3
2000783,黑渦團軍糧,補給物資(仮),,0,0,0,1,0,0,False,66567,24111,1,2,1,3,0,0
2000784,滑嫩的刺身,クラゲの刺身(仮),,0,0,0,1,0,0,False,66569,25156,1,8,1,3,0,0
2000785,石蜥蜴肉,バジリスクの肉,,0,0,0,1,0,0,False,66575,25154,1,3,1,3,0,0
2000786,清燉石蜥蜴肉,バジリスクシチュー,,0,0,0,1,0,0,False,66575,24107,1,3,1,3,0,0
2000787,不滅隊制式劍,不滅隊の剣(仮),,0,0,0,1,0,0,False,66576,21003,1,1,1,3,0,0
2000788,榴彈怪的爪子,錬金薬の元(仮),,0,0,0,1,0,0,False,66577,30351,1,1,1,3,0,0
2000789,雞尾藥,応急薬(仮),,0,0,0,1,0,0,False,66580,20684,1,4,1,3,0,0
2000790,惡精靈的角膜,アーリマンの肝(仮),,0,0,0,1,0,0,False,66581,22605,1,6,1,3,0,0
2000791,白狼門通行許可證,通行許可証(仮),,0,0,0,1,0,0,False,66338,26153,1,1,1,3,0,0
2000792,學者裝束概論,学者装束の研究資料(仮),,0,0,0,1,0,0,False,66636,26002,1,1,1,3,0,0
2000793,靈妖花的嫩葉,霊妖花の実(仮),,0,0,0,1,0,0,False,66636,25010,1,1,1,3,0,0
2000794,未完成的學者裝束,裁断された霊絹布(仮),,0,0,0,1,0,0,False,66636,23154,1,3,1,3,0,0
2000795,阿·拓瓦·坎特的骨灰,ボロボロの布きれ(仮),,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000796,訓練用的木箱,訓練用の木箱,,0,0,0,1,0,0,False,65991,21003,1,1,1,3,0,0
2000797,隱藏的書卷,古代文字が刻まれた骨片(仮),,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000798,全新的魔導書,新しい魔導書(仮),,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000799,指令書,ク・リヒャからの指令書(仮),,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000800,生鮮活鯡魚,釣ったばかりの魚(仮),,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000801,特製鰻魚派,特製のイールパイ,,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000802,塞滿硬幣的錢袋,硬貨の詰まった袋,,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000803,奇怪的皮袋,謎めいた革袋,,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000804,愛爾德吉斯的長裙,エルドギスのパレオ(仮),,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000805,珍藏的葡萄酒,秘蔵のワイン,,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000806,特製香燴時蔬,ヤニ特製のラタトゥイユ(仮),,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000807,蓋娃的項環,ゲヴァのチョーカー,,0,0,0,1,0,0,False,65602,54840,1,1,1,3,0,0
2000808,瑕托托的魔石,シャトトの魔石(仮),,0,0,0,1,0,0,False,66609,26009,1,1,1,3,0,0
2000809,妖異之鮮血,lv35の魔物の血(仮),,0,0,0,1,0,0,False,66610,22601,1,1,1,3,0,0
2000810,妖異之鮮血,lv40の魔物の血1(仮),,0,0,0,1,0,0,False,66611,22601,1,1,1,3,0,0
2000811,妖異之鮮血,lv40の魔物の血2(仮),,0,0,0,1,0,0,False,66611,22601,1,1,1,3,0,0
2000812,蜥蜴人的鮮血,アマルジャの血(仮),,0,0,0,1,0,0,False,66613,22601,1,1,1,3,0,0
2000813,普庫諾·珀奇的護身符,プクノ・ポキのお守り(仮),,0,0,0,1,0,0,False,66621,26007,1,1,1,3,0,0
2000814,龍魔笛,竜の魔笛,,0,0,0,1,0,0,False,66606,22205,1,1,1,3,0,0
2000815,雷蛟頭骨,ドラゴン眷属の頭骨,,0,0,0,1,0,0,False,66606,22201,1,1,1,3,0,0
2000816,武僧之證,星型の石(仮),,0,0,0,1,0,0,False,66597,26004,1,1,1,3,0,0
2000817,乙太測量儀,lv30エーテル計測器(仮),,0,0,0,1,0,0,False,66598,21003,1,1,1,3,0,0
2000818,乙太測量儀,lv40エーテル計測器(仮),,0,0,0,1,0,0,False,66599,21003,1,1,1,3,0,0
2000819,乙太測量儀,ウィダルゲルドのエーテル計測器(仮),,0,0,0,1,0,0,False,66599,21003,1,1,1,3,0,0
2000820,乙太測量儀,lv45エーテル計測器(仮),,0,0,0,1,0,0,False,66600,21003,1,1,1,3,0,0
2000821,亡者的遺骸,不浄な遺骸,,0,0,0,1,0,0,False,66591,20406,1,1,1,3,0,0
2000822,神秘的水晶,謎の男から受け取ったクリスタル(仮),,0,0,0,1,0,0,False,66591,26003,1,1,1,3,0,0
2000823,豆子袋,試練呼び出し用の肉(仮),,0,0,0,1,0,0,False,0,20601,1,1,1,3,0,0
2000824,龍魔笛,竜の魔笛,,0,0,0,1,0,0,False,66607,22205,1,1,1,3,0,0
2000825,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000826,新鮮蜂蜜,採れたての蜂蜜,,0,0,0,1,0,0,False,66244,25102,1,1,1,3,0,0
2000827,深綠補劑,深緑のトニック,,0,0,0,1,0,0,False,66294,22606,1,3,1,3,0,0
2000828,歌德鳥蛋湯,バスカロン名物激辛スープ (仮),,0,0,0,1,0,0,False,66263,24111,306,1,1,3,0,0
2000829,蟻獅酸,アントリオン酸,,0,0,0,1,0,0,False,66316,22614,306,1,1,3,0,0
2000830,綠色鍊金藥,カニ必殺アイテム(仮),,0,0,0,1,0,0,False,66370,20683,306,1,1,3,0,0
2000831,乳根,ミルクルート,,0,0,0,1,0,0,False,66246,25005,1,1,1,3,0,0
2000832,細長的化石,細長い化石,,0,0,0,1,0,0,False,0,22202,1,1,1,3,0,0
2000833,藍布頓蠕蟲肉,ラムトンウォームの肉,,0,0,0,1,0,0,False,66358,29001,1,1,1,3,0,0
2000834,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000835,黑衣椒,シュラウドペッパー,,0,0,0,1,0,0,False,66309,25007,1,1,1,3,0,0
2000836,乾燥龍息椒,乾燥ドラゴンペッパー,,0,0,0,1,0,0,False,66309,25011,1,1,1,3,0,0
2000837,絕靈壺,絶霊体の壺,,0,0,0,1,0,0,False,66492,22603,1,1,1,3,0,0
2000838,沉重的絕靈壺,重い絶霊体の壺,,0,0,0,1,0,0,False,66492,22603,1,1,1,3,0,0
2000839,絕靈壺,絶霊体の壺,,0,0,0,1,0,0,False,66495,22603,1,1,1,3,0,0
2000840,絕靈壺,絶霊体の壺,,0,0,0,1,0,0,False,66498,22603,1,1,1,3,0,0
2000841,沉重的絕靈壺,重い絶霊体の壺,,0,0,0,1,0,0,False,66503,22603,1,1,1,3,0,0
2000842,給布里塞爾的信,ブリセル宛の書簡,,0,0,0,1,0,0,False,66516,25918,1,1,1,3,0,0
2000843,特別航線許可證,特別渡航許可証,,0,0,0,1,0,0,False,66497,26153,1,1,1,3,0,0
2000844,紀念戒指,遺品の指輪(仮) ,,0,0,0,1,0,0,False,66484,54403,1,1,1,3,0,0
2000845,狂野野豬的厚肉,ワイルドホッグの肉(仮),,0,0,0,1,0,0,False,66546,25153,1,5,1,3,0,0
2000846,奧汀調查報告書,報告書(仮),,0,0,0,1,0,0,False,66548,26151,1,1,1,3,0,0
2000847,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2000848,肥嫩的刺身,クラゲの刺身(仮),,0,0,0,1,0,0,False,66570,25156,1,8,1,3,0,0
2000849,彌彌德亞式耳塞,ミミドア式耳栓,,0,0,0,1,0,0,False,66503,25919,1,1,1,3,0,0
2000850,帝國軍制式劍,帝国軍制式剣,,0,0,0,1,0,0,False,66054,30407,1,1,1,3,0,0
2000851,商品包裹,オディネル宛の荷物(仮),,0,0,0,1,0,0,False,66362,23001,1,1,1,3,0,0
2000852,特級白蘭地,お詫びの品(仮),,0,0,0,1,0,0,False,66459,25057,1,1,1,3,0,0
2000853,被偷走的調查記錄,調査資料(仮),,0,0,0,1,0,0,False,66531,26153,1,1,1,3,0,0
2000854,強韌的粗草繩,ロープ(仮),,0,0,0,1,0,0,False,66532,26103,1,1,1,3,0,0
2000855,仙人藥茶,サボテンの薬茶,,0,0,0,1,0,0,False,66295,24406,1,3,1,3,0,0
2000856,奧爾什方的信,デュランデル家への紹介状,,0,0,0,1,0,0,False,66460,25918,1,1,1,3,0,0
2000857,黑衣蘋果,お供えリンゴ(仮),,0,0,0,1,0,0,False,66305,25308,1,2,1,3,0,0
2000858,弗朗塞爾的密函,書状その2(仮),,0,0,0,1,0,0,False,66460,25918,1,1,1,3,0,0
2000859,仙人酒,サボテン酒,,0,0,0,1,0,0,False,66317,24404,1,2,1,3,0,0
2000860,黑羊的鮮血,タウルス呼び寄せ（仮）,,0,0,0,1,0,0,False,66451,22601,1,1,1,3,0,0
2000861,淒慘的屍體,無残な死体,,0,0,0,1,0,0,False,66335,26024,1,1,1,3,0,0
2000862,惡臭的胃袋,胃袋(仮),,0,0,0,1,0,0,False,66343,22602,1,1,1,3,0,0
2000863,鋼鏟,貝を剥がすための道具(仮),,0,0,0,1,0,0,False,66373,35403,1,3,1,3,0,0
2000864,哥布林乳酪,ゴブリンチーズ,,0,0,0,1,0,0,False,66368,24451,1,1,1,3,0,0
