#,Text,Label,Unknown0,Param,Platform,Category,BacklightColor,Required
430,特殊热键栏 - 第10格,HOTBAR_EX_0,130,255,253,6,4,False
431,特殊热键栏 - 第11格,HOTBAR_EX_A,131,255,253,6,4,False
432,特殊热键栏 - 第12格,HOTBAR_EX_B,132,255,253,6,4,False
433,任务指令2,HOTBAR_CONTENTS_ACT_L,134,255,253,6,4,False
434,任务指令1,HOTBAR_CONTENTS_ACT_R,133,255,253,6,4,False
435,,,0,0,0,0,0,False
436,,,0,0,0,0,0,False
437,,,0,0,0,0,0,False
438,,,0,0,0,0,0,False
439,,,0,0,0,0,0,False
440,,,0,0,0,0,0,False
441,,,0,0,0,0,0,False
442,,,0,0,0,0,0,False
443,,,0,0,0,0,0,False
444,,,0,0,0,0,0,False
445,,,0,0,0,0,0,False
446,,,0,0,0,0,0,False
447,,,0,0,0,0,0,False
448,,,0,0,0,0,0,False
449,,,0,0,0,0,0,False
450,,,0,0,0,0,0,False
451, 上方向键,VIRTUAL_PAD_UP,1,255,255,7,0,False
452, 下方向键,VIRTUAL_PAD_DOWN,2,255,255,7,0,False
453, 左方向键,VIRTUAL_PAD_LEFT,3,255,255,7,0,False
454, 右方向键,VIRTUAL_PAD_RIGHT,4,255,255,7,0,False
455, Y键,VIRTUAL_PAD_TRIANGLE,5,255,255,7,0,False
456, B键,VIRTUAL_PAD_CIRCLE,6,255,255,7,0,False
457, A键,VIRTUAL_PAD_CROSS,7,255,255,7,0,False
458, X键,VIRTUAL_PAD_SQUARE,8,255,255,7,0,False
459, START键,VIRTUAL_PAD_START,9,255,255,7,0,False
460, BACK键,VIRTUAL_PAD_SELECT,10,255,255,7,0,False
461, LB键,VIRTUAL_PAD_L1,11,255,255,7,0,False
462, LT键,VIRTUAL_PAD_L2,12,255,255,7,0,False
463, RB键,VIRTUAL_PAD_R1,13,255,255,7,0,False
464, RT键,VIRTUAL_PAD_R2,14,255,255,7,0,False
465, 左摇杆按键,VIRTUAL_PAD_L3,15,255,255,7,0,False
466, 右摇杆按键,VIRTUAL_PAD_R3,16,255,255,7,0,False
467, 左摇杆上方向,VIRTUAL_PAD_LSTICK_UP,17,255,255,7,0,False
468, 左摇杆下方向,VIRTUAL_PAD_LSTICK_DOWN,18,255,255,7,0,False
469, 左摇杆左方向,VIRTUAL_PAD_LSTICK_LEFT,19,255,255,7,0,False
470, 左摇杆右方向,VIRTUAL_PAD_LSTICK_RIGHT,20,255,255,7,0,False
471, 右摇杆上方向,VIRTUAL_PAD_RSTICK_UP,21,255,255,7,0,False
472, 右摇杆下方向,VIRTUAL_PAD_RSTICK_DOWN,22,255,255,7,0,False
473, 右摇杆左方向,VIRTUAL_PAD_RSTICK_LEFT,23,255,255,7,0,False
474, 右摇杆右方向,VIRTUAL_PAD_RSTICK_RIGHT,24,255,255,7,0,False
475,,,0,0,0,0,0,False
476,,,0,0,0,0,0,False
477,,,0,0,0,0,0,False
478,,,0,0,0,0,0,False
479,,,0,0,0,0,0,False
480,,,0,0,0,0,0,False
481,,,0,0,0,0,0,False
482,,,0,0,0,0,0,False
483,,,0,0,0,0,0,False
484,,,0,0,0,0,0,False
485,,,0,0,0,0,0,False
486,,,0,0,0,0,0,False
487,,,0,0,0,0,0,False
488,,,0,0,0,0,0,False
489,,,0,0,0,0,0,False
490,资讯中心,MENU_PLAY_GUIDE,75,255,255,3,0,False
491,自定义菜单指令,MENU_SUBCOMMAND_CUSTOMIZE,80,255,255,3,0,False
492,新人频道参加名单,MENU_BEGINNER_CHANNEL_LIST,29,255,255,3,0,False
493,初学者学堂,MENU_BEGINNERS_MANSION,50,255,255,3,0,False
494,管弦乐琴乐谱集,MENU_ORCHESTRION,58,255,255,3,0,False
495,大型任务搜索器,MENU_RAID_FINDER,42,255,255,3,0,False
496,战斗开始倒计时,MENU_COUNTDOWN,35,255,255,3,0,False
497,战友列表,MENU_CONTACTLIST,25,255,255,3,0,False
498,坐骑速度,MENU_GROUND_MOUNT_SPEED,68,255,255,3,0,False
499,陆行鸟鞍囊,MENU_BUDDY_BAG,10,255,255,3,0,False
500,任务回顾,MENU_CONTENTS_REPLAY,48,255,255,3,0,False
501,记录准备确认,MENU_REPLAY_READY_CHECK,34,255,255,3,0,False
502,战队,MENU_PVPTEAM_UI,38,255,255,3,0,False
503,跨服通讯贝,MENU_CWLINKSHELL,40,255,255,3,0,False
504,闹钟,MENU_ALERM,81,255,255,3,0,False
505,青魔法书,MENU_AOZ,18,255,255,3,0,False
506,亲信战友,MENU_FAITH,45,255,255,3,0,False
507,危命任务完成度,MENU_FATE_PROGRESS,69,255,255,3,0,False
508,同好会,MENU_CIRCLE_LIST,23,255,255,3,0,False
509,同好招募,MENU_CIRCLE_RECRUIT,31,255,255,3,0,False
510,重要物品,MENU_MCGUFFIN,8,255,255,3,0,False
511,昔日重现模式,MENU_QUEST_REPLAY,49,255,255,3,0,False
512,时尚配饰,MENU_ORNAMENT_NOTEBOOK,17,255,255,3,0,False
513,官方网站,WEBLINK,74,255,255,3,0,False
514,肖像列表,MENU_BANNER_LIST,5,255,255,3,0,False
515,剧情辅助器,MENU_SDS,44,255,255,3,0,False
516,冒险者铭牌,MENU_CHARA_CARD,4,255,255,3,0,False
517,特殊迷宫探索器,MENU_VVD,43,255,255,3,0,False
518,面部配饰,MENU_FACE_ACCESSORY,16,255,255,3,0,False
519,屏蔽名单,MENU_MUTE_LIST,27,255,255,3,0,False
520,屏蔽词,TERM_FILTER,28,255,255,3,0,False
521,快捷面板,QUICK_PANEL,82,255,255,3,0,False
522,战术板,MENU_TOFU,61,255,255,3,0,False
523,,,0,0,0,0,0,False
524,,,0,0,0,0,0,False
525,,,0,0,0,0,0,False
526,,,0,0,0,0,0,False
527,,,0,0,0,0,0,False
528,,,0,0,0,0,0,False
529,,,0,0,0,0,0,False
530,,,0,0,0,0,0,False
531,,,0,0,0,0,0,False
532,,,0,0,0,0,0,False
533,,,0,0,0,0,0,False
534,,,0,0,0,0,0,False
535,,,0,0,0,0,0,False
536,,,0,0,0,0,0,False
537,,,0,0,0,0,0,False
538,,,0,0,0,0,0,False
539,,,0,0,0,0,0,False
540,,,0,0,0,0,0,False
541,,,0,0,0,0,0,False
542,,,0,0,0,0,0,False
543,,,0,0,0,0,0,False
544,,,0,0,0,0,0,False
545,,,0,0,0,0,0,False
546,,,0,0,0,0,0,False
547,,,0,0,0,0,0,False
548,,,0,0,0,0,0,False
549,,,0,0,0,0,0,False
550,临时切换到新人频道,CMD_BEGINNER,32,255,255,4,5,False
551,切换到新人频道,CMD_BEGINNER_ALWAYS,132,255,255,4,5,False
552,临时切换到战队频道,PVPTEAM_CHAT,11,255,255,4,5,False
553,切换到战队频道,PVPTEAM_CHAT_ALWAYS,111,255,255,4,5,False
554,临时切换到跨服通讯贝频道（顺序）,CMD_CWLINKSHELL,12,255,255,4,5,False
555,切换到跨服通讯贝频道（顺序）,CMD_CWLINKSHELL_ALWAYS,112,255,255,4,5,False
556,临时切换到跨服通讯贝频道（逆序）,CMD_CWLINKSHELL_REV,13,255,255,4,5,False
557,临时切换到跨服通讯贝1频道,CMD_CWLINKSHELL_1,14,255,255,4,5,False
558,临时切换到跨服通讯贝2频道,CMD_CWLINKSHELL_2,15,255,255,4,5,False
559,临时切换到跨服通讯贝3频道,CMD_CWLINKSHELL_3,16,255,255,4,5,False
560,临时切换到跨服通讯贝4频道,CMD_CWLINKSHELL_4,17,255,255,4,5,False
561,临时切换到跨服通讯贝5频道,CMD_CWLINKSHELL_5,18,255,255,4,5,False
562,临时切换到跨服通讯贝6频道,CMD_CWLINKSHELL_6,19,255,255,4,5,False
563,临时切换到跨服通讯贝7频道,CMD_CWLINKSHELL_7,20,255,255,4,5,False
564,临时切换到跨服通讯贝8频道,CMD_CWLINKSHELL_8,21,255,255,4,5,False
565,切换到跨服通讯贝频道（逆序）,CMD_CWLINKSHELL_ALWAYS_REV,113,255,255,4,5,False
566,切换到跨服通讯贝1频道,CMD_CWLINKSHELL_1_ALWAYS,114,255,255,4,5,False
567,切换到跨服通讯贝2频道,CMD_CWLINKSHELL_2_ALWAYS,115,255,255,4,5,False
568,切换到跨服通讯贝3频道,CMD_CWLINKSHELL_3_ALWAYS,116,255,255,4,5,False
569,切换到跨服通讯贝4频道,CMD_CWLINKSHELL_4_ALWAYS,117,255,255,4,5,False
570,切换到跨服通讯贝5频道,CMD_CWLINKSHELL_5_ALWAYS,118,255,255,4,5,False
571,切换到跨服通讯贝6频道,CMD_CWLINKSHELL_6_ALWAYS,119,255,255,4,5,False
572,切换到跨服通讯贝7频道,CMD_CWLINKSHELL_7_ALWAYS,120,255,255,4,5,False
573,切换到跨服通讯贝8频道,CMD_CWLINKSHELL_8_ALWAYS,121,255,255,4,5,False
574,,,0,0,0,0,0,False
575,,,0,0,0,0,0,False
576,,,0,0,0,0,0,False
577,,,0,0,0,0,0,False
578,,,0,0,0,0,0,False
579,,,0,0,0,0,0,False
580,,,0,0,0,0,0,False
581,,,0,0,0,0,0,False
582,,,0,0,0,0,0,False
583,,,0,0,0,0,0,False
584,,,0,0,0,0,0,False
585,,,0,0,0,0,0,False
586,,,0,0,0,0,0,False
587,,,0,0,0,0,0,False
588,,,0,0,0,0,0,False
589,,,0,0,0,0,0,False
590,,,0,0,0,0,0,False
591,扩大消息栏,CHATLOG_VIEWERMODE,25,255,255,5,1,False
592,显示主线向导的主线任务项目,MENU_SCENARIO_TREE,31,255,255,5,1,False
593,显示主线向导的支线任务项目,MENU_SCENARIO_TREE_SUB,32,255,255,5,1,False
594,色觉多样性设置：切换颜色辅助,ACCESSIBILITY_COLORBLIND,29,255,255,5,1,False
595,,,0,0,0,0,0,False
596,,,0,0,0,0,0,False
597,,,0,0,0,0,0,False
598,,,0,0,0,0,0,False
599,,,0,0,0,0,0,False
600,,,0,0,0,0,0,False
601,,,0,0,0,0,0,False
602,,,0,0,0,0,0,False
603,,,0,0,0,0,0,False
604,,,0,0,0,0,0,False
605,,,0,0,0,0,0,False
606,,,0,0,0,0,0,False
607,,,0,0,0,0,0,False
608,,,0,0,0,0,0,False
609,,,0,0,0,0,0,False
610,,,0,0,0,0,0,False
611,,,0,0,0,0,0,False
612,,,0,0,0,0,0,False
613,,,0,0,0,0,0,False
614,,,0,0,0,0,0,False
615,,,0,0,0,0,0,False
616,,,0,0,0,0,0,False
617,,,0,0,0,0,0,False
618,,,0,0,0,0,0,False
619,,,0,0,0,0,0,False
620,,,0,0,0,0,0,False
621,,,0,0,0,0,0,False
622,,,0,0,0,0,0,False
623,,,0,0,0,0,0,False
624,,,0,0,0,0,0,False
625,,,0,0,0,0,0,False
626,,,0,0,0,0,0,False
627,,,0,0,0,0,0,False
628,,,0,0,0,0,0,False
629,,,0,0,0,0,0,False
630,,,0,0,0,0,0,False
631,,,0,0,0,0,0,False
632,,,0,0,0,0,0,False
633,,,0,0,0,0,0,False
634,,,0,0,0,0,0,False
635,,,0,0,0,0,0,False
636,,,0,0,0,0,0,False
637,,,0,0,0,0,0,False
638,,,0,0,0,0,0,False
639,,,0,0,0,0,0,False
640,,,0,0,0,0,0,False
641,,,0,0,0,0,0,False
642,,,0,0,0,0,0,False
643,,,0,0,0,0,0,False
644,,,0,0,0,0,0,False
645,,,0,0,0,0,0,False
646,,,0,0,0,0,0,False
647,,,0,0,0,0,0,False
648,,,0,0,0,0,0,False
649,,,0,0,0,0,0,False
650,,,0,0,0,0,0,False
651,,,0,0,0,0,0,False
652,,,0,0,0,0,0,False
653,,,0,0,0,0,0,False
654,,,0,0,0,0,0,False
655,,,0,0,0,0,0,False
656,,,0,0,0,0,0,False
657,,,0,0,0,0,0,False
658,,,0,0,0,0,0,False
659,,,0,0,0,0,0,False
660,,,0,0,0,0,0,False
661,,,0,0,0,0,0,False
662,,,0,0,0,0,0,False
663,,,0,0,0,0,0,False
664,,,0,0,0,0,0,False
665,,,0,0,0,0,0,False
666,,,0,0,0,0,0,False
667,,,0,0,0,0,0,False
668,,,0,0,0,0,0,False
669,,,0,0,0,0,0,False
670,,,0,0,0,0,0,False
671,,,0,0,0,0,0,False
672,,,0,0,0,0,0,False
673,,,0,0,0,0,0,False
674,,,0,0,0,0,0,False
675,,,0,0,0,0,0,False
676,,,0,0,0,0,0,False
677,,,0,0,0,0,0,False
678,,,0,0,0,0,0,False
679,,,0,0,0,0,0,False
680,,,0,0,0,0,0,False
681,,,0,0,0,0,0,False
682,,,0,0,0,0,0,False
683,,,0,0,0,0,0,False
684,,,0,0,0,0,0,False
685,,,0,0,0,0,0,False
686,,,0,0,0,0,0,False
687,,,0,0,0,0,0,False
688,,,0,0,0,0,0,False
689,,,0,0,0,0,0,False
690,,,0,0,0,0,0,False
691,,,0,0,0,0,0,False
692,,,0,0,0,0,0,False
693,,,0,0,0,0,0,False
694,,,0,0,0,0,0,False
695,,,0,0,0,0,0,False
696,,,0,0,0,0,0,False
697,,,0,0,0,0,0,False
698,,,0,0,0,0,0,False
699,,,0,0,0,0,0,False
700,,,0,0,0,0,0,False
701,,,0,0,0,0,0,False
702,,,0,0,0,0,0,False
703,,,0,0,0,0,0,False
704,,,0,0,0,0,0,False
705,,,0,0,0,0,0,False
706,,,0,0,0,0,0,False
707,,,0,0,0,0,0,False
708,,,0,0,0,0,0,False
709,,,0,0,0,0,0,False
710,,,0,0,0,0,0,False
711,,,0,0,0,0,0,False
712,,,0,0,0,0,0,False
713,,,0,0,0,0,0,False
714,,,0,0,0,0,0,False
715,,,0,0,0,0,0,False
716,,,0,0,0,0,0,False
717,,,0,0,0,0,0,False
718,,,0,0,0,0,0,False
719,,,0,0,0,0,0,False
720,,,0,0,0,0,0,False
721,,,0,0,0,0,0,False
722,,,0,0,0,0,0,False
723,,,0,0,0,0,0,False
724,,,0,0,0,0,0,False
725,,,0,0,0,0,0,False
726,,,0,0,0,0,0,False
727,,,0,0,0,0,0,False
728,,,0,0,0,0,0,False
729,,,0,0,0,0,0,False
730,,,0,0,0,0,0,False
731,,,0,0,0,0,0,False
732,,,0,0,0,0,0,False
733,,,0,0,0,0,0,False
734,,,0,0,0,0,0,False
735,,,0,0,0,0,0,False
736,,,0,0,0,0,0,False
737,,,0,0,0,0,0,False
738,,,0,0,0,0,0,False
739,,,0,0,0,0,0,False
740,,,0,0,0,0,0,False
741,,,0,0,0,0,0,False
742,,,0,0,0,0,0,False
743,,,0,0,0,0,0,False
744,,,0,0,0,0,0,False
745,,,0,0,0,0,0,False
746,,,0,0,0,0,0,False
747,,,0,0,0,0,0,False
748,,,0,0,0,0,0,False
749,,,0,0,0,0,0,False
750,,,0,0,0,0,0,False
751,,,0,0,0,0,0,False
752,,,0,0,0,0,0,False
753,,,0,0,0,0,0,False
754,,,0,0,0,0,0,False
755,,,0,0,0,0,0,False
756,,,0,0,0,0,0,False
757,,,0,0,0,0,0,False
758,,,0,0,0,0,0,False
759,,,0,0,0,0,0,False
760,,,0,0,0,0,0,False
761,,,0,0,0,0,0,False
762,,,0,0,0,0,0,False
763,,,0,0,0,0,0,False
764,,,0,0,0,0,0,False
765,,,0,0,0,0,0,False
766,,,0,0,0,0,0,False
767,,,0,0,0,0,0,False
768,,,0,0,0,0,0,False
769,,,0,0,0,0,0,False
770,,,0,0,0,0,0,False
771,,,0,0,0,0,0,False
772,,,0,0,0,0,0,False
773,,,0,0,0,0,0,False
774,,,0,0,0,0,0,False
775,,,0,0,0,0,0,False
776,,,0,0,0,0,0,False
777,,,0,0,0,0,0,False
778,,,0,0,0,0,0,False
779,,,0,0,0,0,0,False
780,,,0,0,0,0,0,False
781,,,0,0,0,0,0,False
782,,,0,0,0,0,0,False
783,,,0,0,0,0,0,False
784,,,0,0,0,0,0,False
785,,,0,0,0,0,0,False
786,,,0,0,0,0,0,False
787,,,0,0,0,0,0,False
788,,,0,0,0,0,0,False
789,,,0,0,0,0,0,False
790,,,0,0,0,0,0,False
791,,,0,0,0,0,0,False
792,,,0,0,0,0,0,False
793,,,0,0,0,0,0,False
794,,,0,0,0,0,0,False
795,,,0,0,0,0,0,False
796,,,0,0,0,0,0,False
797,,,0,0,0,0,0,False
798,,,0,0,0,0,0,False
799,,,0,0,0,0,0,False
800,,,0,0,0,0,0,False
801,,,0,0,0,0,0,False
802,,,0,0,0,0,0,False
803,,,0,0,0,0,0,False
804,,,0,0,0,0,0,False
805,,,0,0,0,0,0,False
806,,,0,0,0,0,0,False
807,,,0,0,0,0,0,False
808,,,0,0,0,0,0,False
809,,,0,0,0,0,0,False
810,,,0,0,0,0,0,False
811,,,0,0,0,0,0,False
812,,,0,0,0,0,0,False
813,,,0,0,0,0,0,False
814,,,0,0,0,0,0,False
815,,,0,0,0,0,0,False
816,,,0,0,0,0,0,False
817,,,0,0,0,0,0,False
818,,,0,0,0,0,0,False
819,,,0,0,0,0,0,False
820,,,0,0,0,0,0,False
821,,,0,0,0,0,0,False
822,,,0,0,0,0,0,False
823,,,0,0,0,0,0,False
824,,,0,0,0,0,0,False
825,,,0,0,0,0,0,False
826,,,0,0,0,0,0,False
827,,,0,0,0,0,0,False
828,,,0,0,0,0,0,False
829,,,0,0,0,0,0,False
830,,,0,0,0,0,0,False
831,,,0,0,0,0,0,False
832,,,0,0,0,0,0,False
833,,,0,0,0,0,0,False
834,,,0,0,0,0,0,False
835,,,0,0,0,0,0,False
836,,,0,0,0,0,0,False
837,,,0,0,0,0,0,False
838,,,0,0,0,0,0,False
839,,,0,0,0,0,0,False
840,,,0,0,0,0,0,False
841,,,0,0,0,0,0,False
842,,,0,0,0,0,0,False
843,,,0,0,0,0,0,False
844,,,0,0,0,0,0,False
845,,,0,0,0,0,0,False
846,,,0,0,0,0,0,False
847,,,0,0,0,0,0,False
848,,,0,0,0,0,0,False
849,,,0,0,0,0,0,False
850,,,0,0,0,0,0,False
851,,,0,0,0,0,0,False
852,,,0,0,0,0,0,False
853,,,0,0,0,0,0,False
854,,,0,0,0,0,0,False
855,,,0,0,0,0,0,False
856,,,0,0,0,0,0,False
857,,,0,0,0,0,0,False
858,,,0,0,0,0,0,False
859,,,0,0,0,0,0,False
860,,,0,0,0,0,0,False
861,,,0,0,0,0,0,False
862,,,0,0,0,0,0,False
863,,,0,0,0,0,0,False
864,,,0,0,0,0,0,False
865,,,0,0,0,0,0,False
866,,,0,0,0,0,0,False
867,,,0,0,0,0,0,False
868,,,0,0,0,0,0,False
869,,,0,0,0,0,0,False
870,,,0,0,0,0,0,False
871,,,0,0,0,0,0,False
872,,,0,0,0,0,0,False
873,,,0,0,0,0,0,False
874,,,0,0,0,0,0,False
875,,,0,0,0,0,0,False
876,,,0,0,0,0,0,False
877,,,0,0,0,0,0,False
878,,,0,0,0,0,0,False
879,,,0,0,0,0,0,False
880,,,0,0,0,0,0,False
881,,,0,0,0,0,0,False
882,,,0,0,0,0,0,False
883,,,0,0,0,0,0,False
884,,,0,0,0,0,0,False
885,,,0,0,0,0,0,False
886,,,0,0,0,0,0,False
887,,,0,0,0,0,0,False
888,,,0,0,0,0,0,False
889,,,0,0,0,0,0,False
890,,,0,0,0,0,0,False
891,,,0,0,0,0,0,False
892,,,0,0,0,0,0,False
893,,,0,0,0,0,0,False
894,,,0,0,0,0,0,False
895,,,0,0,0,0,0,False
896,,,0,0,0,0,0,False
897,,,0,0,0,0,0,False
898,,,0,0,0,0,0,False
899,,,0,0,0,0,0,False
900,,,0,0,0,0,0,False
901,,,0,0,0,0,0,False
902,,,0,0,0,0,0,False
903,,,0,0,0,0,0,False
904,,,0,0,0,0,0,False
905,,,0,0,0,0,0,False
906,,,0,0,0,0,0,False
907,,,0,0,0,0,0,False
908,,,0,0,0,0,0,False
909,,,0,0,0,0,0,False
910,,,0,0,0,0,0,False
911,,,0,0,0,0,0,False
912,,,0,0,0,0,0,False
913,,,0,0,0,0,0,False
914,,,0,0,0,0,0,False
915,,,0,0,0,0,0,False
916,,,0,0,0,0,0,False
917,,,0,0,0,0,0,False
918,,,0,0,0,0,0,False
919,,,0,0,0,0,0,False
920,,,0,0,0,0,0,False
921,,,0,0,0,0,0,False
922,,,0,0,0,0,0,False
923,,,0,0,0,0,0,False
924,,,0,0,0,0,0,False
925,,,0,0,0,0,0,False
926,,,0,0,0,0,0,False
927,,,0,0,0,0,0,False
928,,,0,0,0,0,0,False
929,,,0,0,0,0,0,False
930,,,0,0,0,0,0,False
931,,,0,0,0,0,0,False
932,,,0,0,0,0,0,False
933,,,0,0,0,0,0,False
934,,,0,0,0,0,0,False
935,,,0,0,0,0,0,False
936,,,0,0,0,0,0,False
937,,,0,0,0,0,0,False
938,,,0,0,0,0,0,False
939,,,0,0,0,0,0,False
940,,,0,0,0,0,0,False
941,,,0,0,0,0,0,False
942,,,0,0,0,0,0,False
943,,,0,0,0,0,0,False
944,,,0,0,0,0,0,False
945,,,0,0,0,0,0,False
946,,,0,0,0,0,0,False
947,,,0,0,0,0,0,False
948,,,0,0,0,0,0,False
949,,,0,0,0,0,0,False
950,,,0,0,0,0,0,False
951,,,0,0,0,0,0,False
952,,,0,0,0,0,0,False
953,,,0,0,0,0,0,False
954,,,0,0,0,0,0,False
955,,,0,0,0,0,0,False
956,,,0,0,0,0,0,False
957,,,0,0,0,0,0,False
958,,,0,0,0,0,0,False
959,,,0,0,0,0,0,False
960,,,0,0,0,0,0,False
961,,,0,0,0,0,0,False
962,,,0,0,0,0,0,False
963,,,0,0,0,0,0,False
964,,,0,0,0,0,0,False
965,,,0,0,0,0,0,False
966,,,0,0,0,0,0,False
967,,,0,0,0,0,0,False
968,,,0,0,0,0,0,False
969,,,0,0,0,0,0,False
970,,,0,0,0,0,0,False
971,,,0,0,0,0,0,False
972,,,0,0,0,0,0,False
973,,,0,0,0,0,0,False
974,,,0,0,0,0,0,False
975,,,0,0,0,0,0,False
976,,,0,0,0,0,0,False
977,,,0,0,0,0,0,False
978,,,0,0,0,0,0,False
979,,,0,0,0,0,0,False
980,,,0,0,0,0,0,False
981,,,0,0,0,0,0,False
982,,,0,0,0,0,0,False
983,,,0,0,0,0,0,False
984,,,0,0,0,0,0,False
985,,,0,0,0,0,0,False
986,,,0,0,0,0,0,False
987,,,0,0,0,0,0,False
988,,,0,0,0,0,0,False
989,,,0,0,0,0,0,False
990,,,0,0,0,0,0,False
991,,,0,0,0,0,0,False
992,,,0,0,0,0,0,False
993,,,0,0,0,0,0,False
994,,,0,0,0,0,0,False
995,,,0,0,0,0,0,False
996,,,0,0,0,0,0,False
997,,,0,0,0,0,0,False
998,,,0,0,0,0,0,False
999,,,0,0,0,0,0,False
1000,,,0,0,0,0,0,False
