#,Name,Icon,Quest,AcceptTalk,FailTalk,FestivalId,FestivalPhase,Unknown2
262757,购买武器（52级）,0,0,0,0,0,0,True
262758,购买武器（54级）,0,0,0,0,0,0,True
262759,购买武器（56级）,0,0,0,0,0,0,True
262760,购买武器（58级）,0,0,0,0,0,0,True
262762,购买工具（50～60级）,0,0,0,0,0,0,True
262763,购买工具（50～60级）,0,0,0,0,0,0,True
262764,购买战斗饰品,0,0,0,0,0,0,True
262765,购买能工巧匠及大地使者饰品,0,0,0,0,0,0,True
262766,购买道具,0,0,0,0,0,0,True
262767,购买道具,0,0,0,0,0,0,True
262768,购买道具,0,0,0,0,0,0,True
262769,购买道具,0,0,0,0,0,0,True
262770,购买道具,0,0,0,0,0,0,True
262771,购买道具,0,0,0,0,0,0,True
262772,购买道具,0,0,0,0,0,0,True
262773,购买道具,0,0,0,0,0,0,True
262774,购买道具,0,0,0,0,0,0,True
262775,购买道具,0,0,0,0,0,0,True
262776,购买道具,0,0,0,0,0,0,True
262777,购买道具,0,0,0,0,0,0,True
262778,购买道具,0,0,0,0,0,0,True
262779,购买道具,0,0,0,0,0,0,True
262780,购买道具,0,0,0,0,0,0,True
262781,购买道具,0,0,0,0,0,0,True
262782,购买道具,0,0,0,0,0,0,True
262783,购买道具,0,0,0,0,0,0,True
262784,购买道具,0,0,0,0,0,0,True
262785,购买道具,0,0,0,0,0,0,True
262786,购买道具,0,0,0,0,0,0,True
262787,购买道具,0,0,0,0,0,0,True
262788,购买道具,0,0,0,0,0,0,True
262789,购买道具,0,0,0,0,0,0,True
262790,购买道具,0,0,0,0,0,0,True
262791,购买道具,0,0,0,0,0,0,True
262792,购买道具,0,0,0,0,0,0,True
262793,购买道具,0,0,0,0,0,0,True
262794,购买道具,0,0,0,0,0,0,True
262795,购买道具,0,0,0,0,0,0,True
262796,购买道具,0,0,0,0,0,0,True
262797,购买道具,0,0,0,0,0,0,True
262798,购买道具,0,0,0,0,0,0,True
262799,购买道具,0,0,0,0,0,0,True
262800,购买道具,0,0,0,0,0,0,True
262801,购买道具,0,0,0,0,0,0,True
262802,购买道具,0,0,0,0,0,0,True
262803,购买道具,0,0,0,0,0,0,True
262804,购买道具,0,0,0,0,0,0,True
262805,购买道具,0,0,0,0,0,0,True
262806,购买道具,0,0,0,0,0,0,True
262807,购买道具,0,0,0,0,0,0,True
262808,购买道具,0,0,0,0,0,0,True
262809,购买道具,0,0,0,0,0,0,True
262810,购买道具,0,0,0,0,0,0,True
262811,购买道具,0,0,0,0,0,0,True
262813,购买道具,0,0,0,0,0,0,True
262814,购买道具,0,0,0,0,0,0,True
262817,购买道具,0,0,0,0,0,0,True
262818,购买道具,0,0,0,0,0,0,True
262819,购买道具,0,0,0,0,0,0,True
262820,购买防具（60级）,0,0,0,0,0,0,True
262821,购买战斗精英防具,0,0,0,0,0,0,True
262822,购买战斗精英防具,0,0,0,0,0,0,True
262823,购买战斗精英防具,0,0,0,0,0,0,True
262824,购买战斗精英防具,0,0,0,0,0,0,True
262825,购买战斗精英防具,0,0,0,0,0,0,True
262826,,0,0,0,0,0,0,False
262827,购买防具（60级）,0,0,0,0,0,0,True
262828,购买魔法导师防具,0,0,0,0,0,0,True
262829,购买魔法导师防具,0,0,0,0,0,0,True
262830,购买魔法导师防具,0,0,0,0,0,0,True
262831,购买魔法导师防具,0,0,0,0,0,0,True
262832,购买魔法导师防具,0,0,0,0,0,0,True
262833,,0,0,0,0,0,0,False
262834,购买能工巧匠防具,0,0,0,0,0,0,True
262835,购买武器（60级）,0,0,0,0,0,0,True
262836,购买武器,0,0,0,0,0,0,True
262837,购买武器,0,0,0,0,0,0,True
262838,购买武器,0,0,0,0,0,0,True
262839,购买武器,0,0,0,0,0,0,True
262840,购买武器,0,0,0,0,0,0,True
262841,,0,0,0,0,0,0,False
262842,购买武器（60级）,0,0,0,0,0,0,True
262843,购买大地使者防具,0,0,0,0,0,0,True
262844,购买能工巧匠工具（主工具）,0,0,0,0,0,0,True
262845,购买能工巧匠工具（副工具）,0,0,0,0,0,0,True
262846,购买大地使者工具,0,0,0,0,0,0,True
262847,购买战斗饰品,0,0,0,0,0,0,True
262848,购买战斗饰品,0,0,0,0,0,0,True
262849,购买战斗饰品,0,0,0,0,0,0,True
262850,购买战斗饰品,0,0,0,0,0,0,True
262851,购买战斗饰品,0,0,0,0,0,0,True
262852,购买工具,0,0,0,0,0,0,True
262853,购买工具,0,0,0,0,0,0,True
262854,购买工具,0,0,0,0,0,0,True
262855,购买工具,0,0,0,0,0,0,True
262856,购买能工巧匠及大地使者防具,0,0,0,0,0,0,True
262857,购买能工巧匠及大地使者防具,0,0,0,0,0,0,True
262858,购买能工巧匠及大地使者防具,0,0,0,0,0,0,True
262859,购买能工巧匠及大地使者防具,0,0,0,0,0,0,True
262860,购买能工巧匠及大地使者防具,0,0,0,0,0,0,True
262861,购买道具,0,0,0,0,0,0,True
262862,购买道具,0,0,0,0,0,0,True
262863,购买道具,0,0,0,0,0,0,True
262864,购买道具,0,0,0,0,0,0,True
262865,购买道具,0,0,0,0,0,0,True
262866,购买道具,0,0,0,0,0,0,True
262867,购买道具,0,0,0,0,0,0,True
262868,购买道具,0,0,0,0,0,0,True
262869,购买道具,0,0,0,0,0,0,True
262870,购买道具,0,0,0,0,0,0,True
262871,购买道具,0,0,0,0,0,0,True
262872,购买道具,0,0,0,0,0,0,True
262873,购买道具,0,0,0,0,0,0,True
262874,购买道具,0,0,0,0,0,0,True
262875,购买道具,0,0,0,0,0,0,True
262876,购买道具,0,0,0,0,0,0,True
262877,购买道具,0,0,0,0,0,0,True
262878,购买道具,0,0,0,0,0,0,True
262879,购买道具,0,0,0,0,0,0,True
262880,购买道具,0,0,0,0,0,0,True
262881,购买道具,0,0,0,0,0,0,True
262882,购买道具,0,0,0,0,0,0,True
262883,购买道具,0,0,0,0,0,0,True
262884,购买道具,0,0,0,0,0,0,True
262885,购买道具,0,0,0,0,0,0,True
262886,购买道具,0,0,0,0,0,0,True
262887,购买道具,0,0,0,0,0,0,True
262888,购买道具,0,0,0,0,0,0,True
262889,购买道具,0,0,0,0,0,0,True
262890,购买道具,0,0,0,0,0,0,True
262891,购买道具,0,0,0,0,0,0,True
262892,购买绘画作品（基拉巴尼亚）,0,68456,0,0,0,0,True
262893,购买绘画作品（奥萨德）,0,68456,0,0,0,0,True
262894,购买季节活动报酬,0,0,0,0,53,0,True
262895,购买季节活动报酬,0,0,0,0,54,0,True
262896,再次购买70级武器,0,0,0,0,0,0,True
262897,再次购买70级防具（战斗精英1）,0,0,0,0,0,0,True
262898,再次购买70级防具（战斗精英2）,0,0,0,0,0,0,True
262899,再次购买70级防具（魔法导师）,0,0,0,0,0,0,True
262900,复制真元灵武器·灵光,0,67940,0,0,0,0,True
262901,购买道具（武具投影相关）,0,68554,0,0,0,0,True
262902,购买道具,0,0,0,0,0,0,True
262903,,0,0,0,0,61,0,True
262904,,0,0,0,0,62,0,True
262905,,0,0,0,0,63,0,True
262906,购买绘画作品（龙堡）,0,67643,0,0,0,0,True
262907,购买绘画作品（阿巴拉提亚）,0,67643,0,0,0,0,True
262908,购买道具,0,0,0,0,0,0,True
262909,,0,0,0,0,66,0,True
262910,时尚商店,0,0,594792,594791,0,0,True
262911,购买60级工具,0,68633,0,0,0,0,True
262912,购买63级工具,0,68633,0,0,0,0,True
262913,购买65级工具,0,68633,0,0,0,0,True
262914,购买60级防具,0,68633,0,0,0,0,True
262915,购买63级防具,0,68633,0,0,0,0,True
262916,购买65级防具,0,68633,0,0,0,0,True
262917,购买道具,0,68633,0,0,0,0,True
262918,复制禁地兵装（战斗精英）,0,0,0,0,0,0,True
262919,,0,0,0,0,0,0,True
262920,再次购买任务报酬1,60412,0,0,0,0,0,True
262921,,0,0,0,0,71,0,True
262922,复制禁地兵装（魔法导师）,0,0,0,0,0,0,True
262923,,0,0,0,0,0,0,True
262924,,0,0,0,0,13,0,True
262925,,0,0,0,0,0,0,False
262926,再次购买青魔法师装备,0,68728,0,0,0,0,True
262927,,0,0,0,0,0,0,True
262928,购买道具,0,0,0,0,0,0,True
262929,购买道具2,0,0,0,0,0,0,True
262930,购买道具,0,68741,0,0,82,0,True
262931,,0,0,0,595156,83,0,True
262932,,0,0,0,595164,85,0,True
262933,购买武器（62级）,0,0,0,0,0,0,True
262934,购买武器（64级）,0,0,0,0,0,0,True
262935,购买武器（66级）,0,0,0,0,0,0,True
262936,购买武器（68级）,0,0,0,0,0,0,True
262937,购买武器（70级）,0,0,0,0,0,0,True
262938,购买防具（62级）,0,0,0,0,0,0,True
262939,购买防具（64级）,0,0,0,0,0,0,True
262940,购买防具（66级）,0,0,0,0,0,0,True
262941,购买防具（68级）,0,0,0,0,0,0,True
262942,购买防具（70级）,0,0,0,0,0,0,True
262943,购买防具（62级）,0,0,0,0,0,0,True
262944,购买防具（64级）,0,0,0,0,0,0,True
262945,购买防具（66级）,0,0,0,0,0,0,True
262946,购买防具（68级）,0,0,0,0,0,0,True
262947,购买防具（70级）,0,0,0,0,0,0,True
262948,购买战斗饰品,0,0,0,0,0,0,True
262949,购买道具,0,0,0,0,0,0,True
262950,购买能工巧匠及大地使者饰品,0,0,0,0,0,0,True
262951,再次购买60级防具,0,0,0,0,0,0,True
262952,购买道具（隔离墙、墙面装饰）,0,0,0,0,0,0,True
262953,购买战斗精英防具,0,0,0,0,0,0,True
262954,购买战斗精英防具,0,0,0,0,0,0,True
262955,购买战斗精英防具,0,0,0,0,0,0,True
262956,购买战斗精英防具,0,0,0,0,0,0,True
262957,购买战斗精英防具,0,0,0,0,0,0,True
262958,购买魔法导师防具,0,0,0,0,0,0,True
262959,购买魔法导师防具,0,0,0,0,0,0,True
262960,购买魔法导师防具,0,0,0,0,0,0,True
262961,购买魔法导师防具,0,0,0,0,0,0,True
262962,购买魔法导师防具,0,0,0,0,0,0,True
262963,购买武器,0,0,0,0,0,0,True
262964,购买武器,0,0,0,0,0,0,True
262965,购买武器,0,0,0,0,0,0,True
262966,购买武器,0,0,0,0,0,0,True
262967,购买武器,0,0,0,0,0,0,True
262968,购买战斗饰品,0,0,0,0,0,0,True
262969,购买战斗饰品,0,0,0,0,0,0,True
262970,购买战斗饰品,0,0,0,0,0,0,True
262971,购买战斗饰品,0,0,0,0,0,0,True
262972,购买战斗饰品,0,0,0,0,0,0,True
262973,购买工具,0,0,0,0,0,0,True
262974,购买工具,0,0,0,0,0,0,True
262975,购买工具,0,0,0,0,0,0,True
262976,购买能工巧匠工具（主工具）,0,0,0,0,0,0,True
262977,购买能工巧匠工具（副工具）,0,0,0,0,0,0,True
262978,购买大地使者工具,0,0,0,0,0,0,True
262979,购买能工巧匠及大地使者防具,0,0,0,0,0,0,True
262980,购买能工巧匠及大地使者防具,0,0,0,0,0,0,True
262981,购买能工巧匠及大地使者防具,0,0,0,0,0,0,True
262982,购买能工巧匠及大地使者防具,0,0,0,0,0,0,True
262983,购买能工巧匠防具,0,0,0,0,0,0,True
262984,购买大地使者防具,0,0,0,0,0,0,True
262985,购买道具,0,0,0,0,0,0,True
262986,购买道具,0,0,0,0,0,0,True
262987,购买道具,0,0,0,0,0,0,True
262988,购买道具,0,0,0,0,0,0,True
262989,购买道具,0,0,0,0,0,0,True
262990,购买道具,0,0,0,0,0,0,True
262991,购买道具,0,0,0,0,0,0,True
262992,购买道具,0,0,0,0,0,0,True
262993,购买道具,0,0,0,0,0,0,True
262994,购买道具,0,0,0,0,0,0,True
262995,购买道具,0,0,0,0,0,0,True
262996,购买道具,0,0,0,0,0,0,True
262997,购买道具,0,0,0,0,0,0,True
262998,购买道具,0,0,0,0,0,0,True
262999,购买道具,0,0,0,0,0,0,True
263000,购买道具,0,0,0,0,0,0,True
263001,购买道具,0,0,0,0,0,0,True
263002,购买道具,0,0,0,0,0,0,True
263003,购买道具,0,0,0,0,0,0,True
263004,购买道具,0,0,0,0,0,0,True
263005,购买道具,0,0,0,0,0,0,True
263006,购买道具,0,0,0,0,0,0,True
263007,购买维埃拉服装,0,0,0,0,0,0,True
263008,购买硌狮服装,0,0,0,0,0,0,True
263009,シーズナルイベント報酬の購入,0,0,0,0,89,0,True
263010,购买道具,0,0,0,0,0,0,True
263011,购买道具,0,0,0,0,0,0,True
263012,购买道具,0,0,0,0,0,0,True
263013,购买绘画作品（第一世界）,0,69140,0,0,0,0,True
263014,购买道具,0,0,0,0,0,0,True
263015,购买道具,0,0,0,0,0,0,True
263016,购买道具,0,0,0,0,0,0,True
263017,购买工具,0,69330,0,0,0,0,True
263018,购买防具,0,69330,0,0,0,0,True
263019,购买道具,0,69330,0,0,0,0,True
263020,,0,0,0,0,103,0,True
263021,购买道具,0,0,0,0,0,0,True
263022,购买天钢工具,0,69384,0,0,0,0,True
263023,购买道具,0,0,0,0,0,0,True
263024,复制天钢工具,0,0,0,0,0,0,True
263025,购买道具,0,0,0,0,0,0,True
263026,购买工具,0,69432,0,0,0,0,True
263027,购买防具,0,69432,0,0,0,0,True
263028,购买道具,0,69432,0,0,0,0,True
263029,购买古董,0,0,0,0,0,0,True
263030,购买道具,0,0,0,597023,107,0,True
263031,复制义军武器（战斗精英1）,0,0,0,0,0,0,True
263032,复制义军武器（战斗精英2）,0,0,0,0,0,0,True
263033,购买道具（通用素材）,0,67116,0,0,0,0,True
263034,购买道具（通用素材）,0,0,0,0,0,0,True
263035,购买道具（通用素材）,0,0,0,0,0,0,True
263036,,0,0,0,597316,0,0,True
263037,,0,0,0,0,108,0,True
263038,,0,0,0,0,113,0,True
263039,,0,0,0,0,113,0,True
263040,复制义军武器（魔法导师）,0,0,0,0,0,0,True
263041,,0,0,0,0,117,0,True
263042,购买道具,0,0,0,0,0,0,True
263043,购买珍稀物品,0,0,0,0,0,0,True
263044,购买珍稀物品,0,0,0,0,0,0,True
263045,再次购买成就报酬3,0,0,0,0,0,0,True
263046,,0,0,0,0,0,0,True
263047,,0,0,0,0,0,0,True
263048,,0,0,0,0,0,0,True
263049,,0,0,0,0,123,0,True
263050,,0,0,0,0,122,0,True
263051,,0,0,0,0,121,0,True
263052,购买武器,0,0,0,0,0,0,True
263053,购买武器,0,0,0,0,0,0,True
263054,购买武器,0,0,0,0,0,0,True
263055,购买武器,0,0,0,0,0,0,True
263056,购买武器,0,0,0,0,0,0,True
263057,购买战斗精英防具,0,0,0,0,0,0,True
263058,购买战斗精英防具,0,0,0,0,0,0,True
263059,购买战斗精英防具,0,0,0,0,0,0,True
263060,购买战斗精英防具,0,0,0,0,0,0,True
263061,购买战斗精英防具,0,0,0,0,0,0,True
263062,购买魔法导师防具,0,0,0,0,0,0,True
263063,购买魔法导师防具,0,0,0,0,0,0,True
263064,购买魔法导师防具,0,0,0,0,0,0,True
263065,购买魔法导师防具,0,0,0,0,0,0,True
263066,购买魔法导师防具,0,0,0,0,0,0,True
263067,购买战斗饰品,0,0,0,0,0,0,True
263068,购买战斗饰品,0,0,0,0,0,0,True
263069,购买战斗饰品,0,0,0,0,0,0,True
263070,购买战斗饰品,0,0,0,0,0,0,True
263071,购买战斗饰品,0,0,0,0,0,0,True
263072,购买工具,0,0,0,0,0,0,True
263073,购买工具,0,0,0,0,0,0,True
263074,购买工具,0,0,0,0,0,0,True
263075,购买能工巧匠工具（主工具）,0,0,0,0,0,0,True
263076,购买能工巧匠工具（副工具）,0,0,0,0,0,0,True
263077,购买大地使者工具,0,0,0,0,0,0,True
263078,购买能工巧匠及大地使者防具,0,0,0,0,0,0,True
263079,购买能工巧匠及大地使者防具,0,0,0,0,0,0,True
263080,购买能工巧匠及大地使者防具,0,0,0,0,0,0,True
263081,购买能工巧匠防具,0,0,0,0,0,0,True
263082,购买大地使者防具,0,0,0,0,0,0,True
263083,购买武器（70级）,0,0,0,0,0,0,True
263084,购买武器（72级）,0,0,0,0,0,0,True
263085,购买武器（74级）,0,0,0,0,0,0,True
263086,购买武器（76级）,0,0,0,0,0,0,True
263087,购买武器（78级）,0,0,0,0,0,0,True
263088,购买武器（80级）,0,0,0,0,0,0,True
263089,购买防具（70级）,0,0,0,0,0,0,True
263090,购买防具（72级）,0,0,0,0,0,0,True
263091,购买防具（74级）,0,0,0,0,0,0,True
263092,购买防具（76级）,0,0,0,0,0,0,True
263093,购买防具（78级）,0,0,0,0,0,0,True
263094,购买防具（80级）,0,0,0,0,0,0,True
263095,购买防具（70级）,0,0,0,0,0,0,True
263096,购买防具（72级）,0,0,0,0,0,0,True
263097,购买防具（74级）,0,0,0,0,0,0,True
263098,购买防具（76级）,0,0,0,0,0,0,True
263099,购买防具（78级）,0,0,0,0,0,0,True
263100,购买防具（80级）,0,0,0,0,0,0,True
263101,购买战斗饰品,0,0,0,0,0,0,True
263102,购买能工巧匠及大地使者饰品,0,0,0,0,0,0,True
263103,购买道具,0,0,0,0,0,0,True
263104,购买道具,0,0,0,0,0,0,True
263105,购买道具,0,0,0,0,0,0,True
263106,购买道具,0,0,0,0,0,0,True
263107,购买道具,0,0,0,0,0,0,True
263108,购买道具,0,0,0,0,0,0,True
263109,购买道具,0,0,0,0,0,0,True
263110,购买道具,0,0,0,0,0,0,True
263111,购买道具,0,0,0,0,0,0,True
263112,购买道具,0,0,0,0,0,0,True
263113,购买道具,0,0,0,0,0,0,True
263114,购买道具,0,0,0,0,0,0,True
263115,购买道具,0,0,0,0,0,0,True
263116,购买道具,0,0,0,0,0,0,True
263117,购买道具,0,0,0,0,0,0,True
263118,购买道具,0,0,0,0,0,0,True
263119,购买道具,0,0,0,0,0,0,True
263120,购买道具,0,0,0,0,0,0,True
263121,购买道具,0,0,0,0,0,0,True
263122,购买道具,0,0,0,0,0,0,True
263123,购买道具（栽培用品）,0,0,0,0,0,0,True
263124,アイテムの購入,0,0,0,0,127,0,True
263125,アイテムの購入,0,0,0,0,126,0,True
263126,购买道具,0,70081,0,0,0,0,True
263127,アイテムの購入,0,0,0,0,129,0,True
263128,アイテムの購入,0,0,0,0,130,0,True
263129,アイテムの購入,0,0,0,0,131,0,True
263130,购买绘画作品（北洋地域）,0,69710,0,0,0,0,True
263131,购买绘画作品（伊尔萨巴德）,0,69710,0,0,0,0,True
263132,购买绘画作品（古代世界）,0,69710,0,0,0,0,True
263133,购买绘画作品（星外天域）,0,69710,0,0,0,0,True
263134,再次购买任务报酬2,0,0,0,0,0,0,True
263135,再次购买武士装备,0,0,0,0,0,0,True
263136,再次购买赤魔法师装备,0,0,0,0,0,0,True
263137,再次购买绝枪战士装备,0,0,0,0,0,0,True
263138,再次购买舞者装备,0,0,0,0,0,0,True
263139,再次购买钐镰客装备,0,0,0,0,0,0,True
263140,再次购买贤者装备,0,0,0,0,0,0,True
263141,购买道具,0,0,0,0,0,0,True
263142,购买工具,0,0,0,0,0,0,True
263143,购买防具,0,0,0,0,0,0,True
263144,购买道具,0,0,0,0,0,0,True
263145,购买道具,0,0,0,0,132,0,True
263146,购买道具,0,0,0,0,133,0,True
263147,购买道具,0,0,0,0,135,0,True
263148,,0,0,0,0,0,0,False
263149,购买道具,0,70186,0,0,0,0,True
263150,アイテムの購入,0,0,0,0,0,0,True
263151,复制曼德维尔武器（战斗精英1）,0,70261,0,0,0,0,True
263152,,0,0,0,0,138,0,True
263153,,0,0,0,0,134,1,True
263154,,0,0,0,0,134,2,True
263155,,0,0,0,0,134,3,True
263156,,0,0,0,0,140,0,True
263157,购买工具,0,0,0,0,0,0,True
263158,购买防具,0,0,0,0,0,0,True
263159,购买道具,0,0,0,0,0,0,True
263160,复制莫雯卓越工具,0,70303,0,0,0,0,True
263161,,0,0,0,0,142,0,True
263162,,0,0,0,0,143,0,True
263163,,0,0,0,0,141,0,True
263164,购买道具,0,0,599264,0,0,0,True
263165,,0,0,0,0,145,0,True
263166,,0,0,0,0,144,0,True
263167,购买道具,0,0,0,0,0,0,True
263168,,0,0,0,0,145,0,True
263169,复制曼德维尔武器（战斗精英2）,0,70261,0,0,0,0,True
263170,购买道具（魔法景观）,0,0,0,0,0,0,True
263171,复制曼德维尔武器（魔法导师）,0,70261,0,0,0,0,True
263172,购买武器,0,0,0,0,0,0,True
263173,购买武器,0,0,0,0,0,0,True
263174,购买武器,0,0,0,0,0,0,True
263175,购买武器,0,0,0,0,0,0,True
263176,购买武器,0,0,0,0,0,0,True
263177,购买战斗精英防具,0,0,0,0,0,0,True
263178,购买战斗精英防具,0,0,0,0,0,0,True
263179,购买战斗精英防具,0,0,0,0,0,0,True
263180,购买战斗精英防具,0,0,0,0,0,0,True
263181,购买战斗精英防具,0,0,0,0,0,0,True
263182,购买魔法导师防具,0,0,0,0,0,0,True
263183,购买魔法导师防具,0,0,0,0,0,0,True
263184,购买魔法导师防具,0,0,0,0,0,0,True
263185,购买魔法导师防具,0,0,0,0,0,0,True
263186,购买魔法导师防具,0,0,0,0,0,0,True
263187,购买战斗饰品,0,0,0,0,0,0,True
263188,购买战斗饰品,0,0,0,0,0,0,True
263189,购买战斗饰品,0,0,0,0,0,0,True
263190,购买战斗饰品,0,0,0,0,0,0,True
263191,购买战斗饰品,0,0,0,0,0,0,True
263192,购买工具,0,0,0,0,0,0,True
263193,购买工具,0,0,0,0,0,0,True
263194,购买工具,0,0,0,0,0,0,True
263195,购买能工巧匠工具（主工具）,0,0,0,0,0,0,True
263196,购买能工巧匠工具（副工具）,0,0,0,0,0,0,True
263197,购买大地使者工具,0,0,0,0,0,0,True
263198,购买能工巧匠及大地使者防具,0,0,0,0,0,0,True
263199,购买能工巧匠及大地使者防具,0,0,0,0,0,0,True
263200,购买能工巧匠及大地使者防具,0,0,0,0,0,0,True
263201,购买能工巧匠防具,0,0,0,0,0,0,True
263202,购买大地使者防具,0,0,0,0,0,0,True
263203,购买道具,0,0,0,0,0,0,True
263204,购买道具,0,0,0,0,0,0,True
263205,购买道具,0,0,0,0,0,0,True
263206,购买道具,0,0,0,0,0,0,True
263207,购买道具,0,0,0,0,0,0,True
263208,购买道具,0,0,0,0,0,0,True
263209,购买道具,0,0,0,0,0,0,True
263210,购买道具,0,0,0,0,0,0,True
263211,购买道具,0,0,0,0,0,0,True
263212,购买道具,0,0,0,0,0,0,True
263213,再次购买80级武器防具,0,0,0,0,0,0,True
263214,,0,0,0,0,150,0,True
263215,,0,0,0,0,151,0,True
263216,,0,0,0,0,149,1,True
263217,,0,0,0,0,149,2,True
263218,,0,0,0,0,149,3,True
263219,,0,0,0,0,152,0,True
263220,,0,0,0,0,0,0,True
263221,购买道具,0,0,0,0,0,0,True
263222,购买道具,0,0,0,0,0,0,True
263223,购买绘画作品（尤卡图拉尔）,0,70542,0,0,0,0,True
263224,购买绘画作品（萨卡图拉尔）,0,70543,0,0,0,0,True
263225,购买绘画作品（无失世界）,0,70543,0,0,0,0,True
263226,购买道具,0,0,0,0,153,0,True
263227,,0,0,0,0,154,0,True
263228,,0,0,0,0,155,0,True
263229,,0,0,0,0,156,0,True
263230,,0,0,0,0,157,1,True
263231,,0,0,0,0,157,2,True
263232,,0,0,0,0,157,3,True
263233,购买道具（柱子·摆件）,0,0,0,0,0,0,True
263234,,0,0,0,0,159,0,True
263235,,0,0,0,0,162,0,True
263236,,0,0,0,0,0,0,False
263237,购买道具,0,0,0,0,0,0,True
263238,购买道具,0,0,0,0,0,0,True
263239,购买道具,0,0,0,0,0,0,True
263240,,0,0,0,0,0,0,False
263241,,0,0,0,0,0,0,False
263242,,0,0,0,0,0,0,False
263243,,0,0,0,0,0,0,False
263244,,0,0,0,0,0,0,False
263245,购买工具,0,0,0,0,0,0,True
263246,购买防具,0,0,0,0,0,0,True
263247,,0,0,0,0,0,0,False
263248,购买工具（刻木匠、锻铁匠、铸甲匠）,0,0,0,0,0,0,True
263249,购买工具（刻木匠、锻铁匠、铸甲匠）,0,0,0,0,0,0,True
263250,购买工具（刻木匠、锻铁匠、铸甲匠）,0,0,0,0,0,0,True
263251,购买工具（刻木匠、锻铁匠、铸甲匠）,0,0,0,0,0,0,True
263252,购买工具（刻木匠、锻铁匠、铸甲匠）,0,0,0,0,0,0,True
263253,购买工具（雕金匠、制革匠、裁衣匠）,0,0,0,0,0,0,True
263254,购买工具（雕金匠、制革匠、裁衣匠）,0,0,0,0,0,0,True
263255,购买工具（雕金匠、制革匠、裁衣匠）,0,0,0,0,0,0,True
263256,购买工具（雕金匠、制革匠、裁衣匠）,0,0,0,0,0,0,True
263257,购买工具（雕金匠、制革匠、裁衣匠）,0,0,0,0,0,0,True
263258,购买工具（采矿工、园艺工、捕鱼人）,0,0,0,0,0,0,True
263259,购买工具（采矿工、园艺工、捕鱼人）,0,0,0,0,0,0,True
263260,购买工具（采矿工、园艺工、捕鱼人）,0,0,0,0,0,0,True
263261,购买工具（采矿工、园艺工、捕鱼人）,0,0,0,0,0,0,True
263262,购买工具（采矿工、园艺工、捕鱼人）,0,0,0,0,0,0,True
263263,购买能工巧匠防具,0,0,0,0,0,0,True
263264,购买能工巧匠防具,0,0,0,0,0,0,True
263265,购买能工巧匠防具,0,0,0,0,0,0,True
263266,购买能工巧匠防具,0,0,0,0,0,0,True
263267,购买能工巧匠防具,0,0,0,0,0,0,True
263268,购买大地使者防具,0,0,0,0,0,0,True
263269,购买大地使者防具,0,0,0,0,0,0,True
263270,购买大地使者防具,0,0,0,0,0,0,True
263271,购买大地使者防具,0,0,0,0,0,0,True
263272,购买大地使者防具,0,0,0,0,0,0,True
263273,购买饰品,0,0,0,0,0,0,True
263274,购买饰品,0,0,0,0,0,0,True
263275,购买饰品,0,0,0,0,0,0,True
263276,购买饰品,0,0,0,0,0,0,True
263277,购买饰品,0,0,0,0,0,0,True
263278,购买工具（炼金术士、烹调师）,0,0,0,0,0,0,True
263279,购买工具（炼金术士、烹调师）,0,0,0,0,0,0,True
263280,购买工具（炼金术士、烹调师）,0,0,0,0,0,0,True
263281,购买工具（炼金术士、烹调师）,0,0,0,0,0,0,True
263282,购买工具（炼金术士、烹调师）,0,0,0,0,0,0,True
263283,购买道具,0,70866,0,0,0,0,True
263284,购买工具,0,70866,0,0,0,0,True
263285,购买防具,0,70866,0,0,0,0,True
263286,,0,0,0,600873,164,0,True
263287,购买道具,0,70767,0,0,165,0,True
263288,,0,0,0,0,0,0,False
263289,,0,0,0,0,0,0,False
263290,,0,0,0,0,0,0,False
263291,,0,0,0,0,0,0,False
263292,,0,0,0,0,0,0,False
