#,Name,Unknown0,StampIcon,Unknown1,Category,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7
436,开放功能任务：可以领取,0,230607,1,19,0,7,10,True,True,True
437,开放功能任务：可以进行,0,230608,1,19,0,8,10,True,True,True
438,开放功能任务：可以完成,0,230609,1,19,0,9,10,True,True,True
439,,0,0,0,0,0,0,0,False,False,False
440,,0,0,0,0,0,0,0,False,False,False
441,,0,0,0,0,0,0,0,False,False,False
442,漫画符号：花1,0,230416,1,17,0,100,10,True,True,True
443,漫画符号：花2,0,230417,1,17,0,101,10,True,True,True
444,漫画符号：创可贴,0,230418,1,17,0,102,10,True,True,True
445,漫画符号：勾,0,230419,1,17,0,103,10,True,True,True
446,漫画符号：叉,0,230420,1,17,0,104,10,True,True,True
447,漫画符号：寒风,0,230421,1,17,0,105,10,True,True,True
448,漫画符号：目眩,0,230422,1,17,0,106,10,True,True,True
449,漫画符号：？,0,230423,1,17,0,107,10,True,True,True
450,漫画符号：！,0,230424,1,17,0,108,10,True,True,True
451,漫画符号：混乱,0,230425,1,17,0,109,10,True,True,True
452,漫画符号：睡眠,0,230426,1,17,0,110,10,True,True,True
453,漫画符号：爆炸,0,230427,1,17,0,111,10,True,True,True
454,漫画符号：炸弹,0,230428,1,17,0,112,10,True,True,True
455,漫画符号：愤怒,0,230429,1,17,0,113,10,True,True,True
456,漫画符号：灵光,0,230430,1,17,0,114,10,True,True,True
457,漫画符号：心,0,230431,1,17,0,115,10,True,True,True
458,漫画符号：雷,0,230432,1,17,0,116,10,True,True,True
459,漫画符号：闪烁,0,230433,1,17,0,117,10,True,True,True
460,漫画符号：汗,0,230415,1,17,0,1,10,True,True,True
461,漫画符号：焦急,0,230406,1,17,0,2,10,True,True,True
462,漫画符号：热闹,0,230407,1,17,0,3,10,True,True,True
463,漫画符号：惊讶,0,230408,1,17,0,4,10,True,True,True
464,漫画符号：烦恼,0,230409,1,17,0,5,10,True,True,True
465,漫画符号：叹气,0,230410,1,17,0,6,10,True,True,True
466,漫画符号：察觉,0,230411,1,17,0,7,10,True,True,True
467,漫画符号：音符,0,230412,1,17,0,8,10,True,True,True
468,漫画符号：星星,0,230413,1,17,0,9,10,True,True,True
469,漫画符号：竖线,0,230414,1,17,0,10,10,True,True,True
470,,0,0,0,0,0,0,0,False,False,False
471,涂鸦：可幽可幽玩偶,0,234045,1,20,0,45,10,True,True,True
472,涂鸦：渡渡鸟雏,0,234046,1,20,0,46,10,True,True,True
473,涂鸦：草小人,0,234047,1,20,0,47,10,True,True,True
474,涂鸦：迷你奇美拉,0,234048,1,20,0,48,10,True,True,True
475,涂鸦：魔菇宝,0,234049,1,20,0,49,10,True,True,True
476,涂鸦：猫头小鹰,0,234050,1,20,0,50,10,True,True,True
477,涂鸦：奥猴宝宝,0,234051,1,20,0,51,10,True,True,True
478,涂鸦：吸蜜怪,0,234052,1,20,0,52,10,True,True,True
479,涂鸦：洛洛洛特雪精,0,234053,1,20,0,53,10,True,True,True
480,涂鸦：辉鳞人玩偶,0,234054,1,20,0,54,10,True,True,True
481,涂鸦：恩莫族人偶,0,234055,1,20,0,55,10,True,True,True
482,涂鸦：玉米大人,0,234056,1,20,0,56,10,True,True,True
483,涂鸦：探明威,0,234033,1,20,0,33,10,True,True,True
484,涂鸦：六角小螈螈,0,234034,1,20,0,34,10,True,True,True
485,涂鸦：迷你阿尔法,0,234035,1,20,0,35,10,True,True,True
486,涂鸦：小异亚,0,234036,1,20,0,36,10,True,True,True
487,涂鸦：水小滴,0,234037,1,20,0,37,10,True,True,True
488,涂鸦：啦哩吼矮人,0,234038,1,20,0,38,10,True,True,True
489,涂鸦：猫耳小小员,0,234039,1,20,0,39,10,True,True,True
490,涂鸦：格雷布洛弗玩偶,0,234040,1,20,0,40,10,True,True,True
491,涂鸦：擦擦羽衣精,0,234041,1,20,0,41,10,True,True,True
492,涂鸦：莫莫拉·莫拉！！！,0,234042,1,20,0,42,10,True,True,True
493,涂鸦：小巨魔,0,234043,1,20,0,43,10,True,True,True
494,涂鸦：小小古代人,0,234044,1,20,0,44,10,True,True,True
495,涂鸦：卢恩人玩偶,0,234028,1,20,0,28,10,True,True,True
496,涂鸦：企鹅王子,0,234029,1,20,0,29,10,True,True,True
497,涂鸦：小鸭嘴兽,0,234030,1,20,0,30,10,True,True,True
498,涂鸦：浅瞳,0,234031,1,20,0,31,10,True,True,True
499,涂鸦：鲸头鹳,0,234032,1,20,0,32,10,True,True,True
500,涂鸦：莫古力娃娃,0,234001,1,20,0,1,10,True,True,True
501,涂鸦：猫小胖,0,234002,1,20,0,2,10,True,True,True
502,涂鸦：大河狸,0,234003,1,20,0,3,10,True,True,True
503,涂鸦：猴面雀儿,0,234004,1,20,0,4,10,True,True,True
504,涂鸦：迷你鲶鱼精,0,234005,1,20,0,5,10,True,True,True
505,涂鸦：胖儿陆行鸟,0,234006,1,20,0,6,10,True,True,True
506,涂鸦：灰尘兔,0,234007,1,20,0,7,10,True,True,True
507,涂鸦：幼小仙人掌,0,234008,1,20,0,8,10,True,True,True
508,涂鸦：发芽小猩猩,0,234009,1,20,0,9,10,True,True,True
509,涂鸦：橄榄宝石兽,0,234010,1,20,0,10,10,True,True,True
510,涂鸦：獭獭,0,234011,1,20,0,11,10,True,True,True
511,涂鸦：隆卡的水蛇？,0,234012,1,20,0,12,10,True,True,True
512,涂鸦：爆弹仔,0,234013,1,20,0,13,10,True,True,True
513,涂鸦：魔界花骨朵,0,234014,1,20,0,14,10,True,True,True
514,涂鸦：冬贝利玩偶,0,234015,1,20,0,15,10,True,True,True
515,涂鸦：小小蔓德拉,0,234016,1,20,0,16,10,True,True,True
516,涂鸦：风筝小猫,0,234017,1,20,0,17,10,True,True,True
517,涂鸦：叶小妖妖,0,234018,1,20,0,18,10,True,True,True
518,涂鸦：波罗·罗格,0,234019,1,20,0,19,10,True,True,True
519,涂鸦：小雪童子,0,234020,1,20,0,20,10,True,True,True
520,涂鸦：食果花鼠,0,234021,1,20,0,21,10,True,True,True
521,涂鸦：豆豆柴,0,234022,1,20,0,22,10,True,True,True
522,涂鸦：沙狐,0,234023,1,20,0,23,10,True,True,True
523,涂鸦：椒盐海豹,0,234024,1,20,0,24,10,True,True,True
524,涂鸦：鲨鱼指挥官,0,234025,1,20,0,25,10,True,True,True
525,涂鸦：水妖人偶,0,234026,1,20,0,26,10,True,True,True
526,涂鸦：波奇,0,234027,1,20,0,27,10,True,True,True
527,,0,0,0,0,0,0,0,False,False,False
528,,0,0,0,0,0,0,0,False,False,False
529,,0,0,0,0,0,0,0,False,False,False
530,,0,0,0,0,0,0,0,False,False,False
531,,0,0,0,0,0,0,0,False,False,False
532,,0,0,0,0,0,0,0,False,False,False
533,,0,0,0,0,0,0,0,False,False,False
534,,0,0,0,0,0,0,0,False,False,False
535,,0,0,0,0,0,0,0,False,False,False
536,,0,0,0,0,0,0,0,False,False,False
537,,0,0,0,0,0,0,0,False,False,False
538,,0,0,0,0,0,0,0,False,False,False
539,嘉年华：图标,0,231032,1,21,120,0,10,True,False,False
540,嘉年华：标志（白）,0,231017,1,21,120,0,10,True,False,False
541,嘉年华：标志（黑）,0,231018,1,21,120,0,10,True,False,False
542,嘉年华：吊旗（白）,0,231019,1,21,120,0,10,True,False,False
543,嘉年华：吊旗（黑）,0,231020,1,21,120,0,10,True,False,False
544,嘉年华：条幅,0,231021,1,21,120,0,10,True,False,False
545,嘉年华：横幅,0,231022,1,21,120,0,10,True,False,False
546,嘉年华：FAN FESTIVAL 2021,0,231024,2,22,120,0,10,True,False,False
547,嘉年华：话题,0,231023,2,22,120,0,10,True,False,False
548,,0,0,0,0,0,0,0,False,False,False
549,,0,0,0,0,0,0,0,False,False,False
550,,0,0,0,0,0,0,0,False,False,False
551,,0,0,0,0,0,0,0,False,False,False
552,,0,0,0,0,0,0,0,False,False,False
553,,0,0,0,0,0,0,0,False,False,False
554,,0,0,0,0,0,0,0,False,False,False
555,,0,0,0,0,0,0,0,False,False,False
556,,0,0,0,0,0,0,0,False,False,False
557,,0,0,0,0,0,0,0,False,False,False
558,,0,0,0,0,0,0,0,False,False,False
559,,0,0,0,0,0,0,0,False,False,False
560,,0,0,0,0,0,0,0,False,False,False
561,,0,0,0,0,0,0,0,False,False,False
562,,0,0,0,0,0,0,0,False,False,False
563,,0,0,0,0,0,0,0,False,False,False
564,,0,0,0,0,0,0,0,False,False,False
565,,0,0,0,0,0,0,0,False,False,False
566,,0,0,0,0,0,0,0,False,False,False
567,,0,0,0,0,0,0,0,False,False,False
568,,0,0,0,0,0,0,0,False,False,False
569,,0,0,0,0,0,0,0,False,False,False
570,,0,0,0,0,0,0,0,False,False,False
571,,0,0,0,0,0,0,0,False,False,False
572,,0,0,0,0,0,0,0,False,False,False
573,,0,0,0,0,0,0,0,False,False,False
574,,0,0,0,0,0,0,0,False,False,False
575,,0,0,0,0,0,0,0,False,False,False
576,,0,0,0,0,0,0,0,False,False,False
577,,0,0,0,0,0,0,0,False,False,False
578,,0,0,0,0,0,0,0,False,False,False
579,,0,0,0,0,0,0,0,False,False,False
580,,0,0,0,0,0,0,0,False,False,False
581,,0,0,0,0,0,0,0,False,False,False
582,,0,0,0,0,0,0,0,False,False,False
583,,0,0,0,0,0,0,0,False,False,False
584,,0,0,0,0,0,0,0,False,False,False
585,,0,0,0,0,0,0,0,False,False,False
586,,0,0,0,0,0,0,0,False,False,False
587,,0,0,0,0,0,0,0,False,False,False
588,,0,0,0,0,0,0,0,False,False,False
589,,0,0,0,0,0,0,0,False,False,False
590,,0,0,0,0,0,0,0,False,False,False
591,,0,0,0,0,0,0,0,False,False,False
592,,0,0,0,0,0,0,0,False,False,False
593,,0,0,0,0,0,0,0,False,False,False
594,,0,0,0,0,0,0,0,False,False,False
595,,0,0,0,0,0,0,0,False,False,False
596,,0,0,0,0,0,0,0,False,False,False
597,,0,0,0,0,0,0,0,False,False,False
598,,0,0,0,0,0,0,0,False,False,False
599,,0,0,0,0,0,0,0,False,False,False
600,职业·特职：防护职业,0,230901,1,24,0,1,10,True,False,False
601,职业·特职：治疗职业,0,230902,1,24,0,2,10,True,False,False
602,职业·特职：进攻职业,0,230903,1,24,0,3,10,True,False,False
603,职业·特职：刻木匠,0,230911,1,24,0,80,10,True,False,False
604,职业·特职：锻铁匠,0,230912,1,24,0,81,10,True,False,False
605,职业·特职：铸甲匠,0,230913,1,24,0,82,10,True,False,False
606,职业·特职：雕金匠,0,230914,1,24,0,83,10,True,False,False
607,职业·特职：制革匠,0,230915,1,24,0,84,10,True,False,False
608,职业·特职：裁衣匠,0,230916,1,24,0,85,10,True,False,False
609,职业·特职：炼金术士,0,230917,1,24,0,86,10,True,False,False
610,职业·特职：烹调师,0,230918,1,24,0,87,10,True,False,False
611,职业·特职：采矿工,0,230919,1,24,0,90,10,True,False,False
612,职业·特职：园艺工,0,230920,1,24,0,91,10,True,False,False
613,职业·特职：捕鱼人,0,230921,1,24,0,92,10,True,False,False
614,职业·特职：剑术师,0,230904,1,24,0,70,10,True,False,False
615,职业·特职：格斗家,0,230905,1,24,0,73,10,True,False,False
616,职业·特职：斧术师,0,230906,1,24,0,71,10,True,False,False
617,职业·特职：枪术师,0,230907,1,24,0,74,10,True,False,False
618,职业·特职：弓箭手,0,230908,1,24,0,76,10,True,False,False
619,职业·特职：幻术师,0,230909,1,24,0,72,10,True,False,False
620,职业·特职：咒术师,0,230910,1,24,0,77,10,True,False,False
621,职业·特职：秘术师,0,230929,1,24,0,78,10,True,False,False
622,职业·特职：双剑师,0,230932,1,24,0,75,10,True,False,False
623,职业·特职：骑士,0,230922,1,24,0,10,10,True,False,False
624,职业·特职：武僧,0,230923,1,24,0,30,10,True,False,False
625,职业·特职：战士,0,230924,1,24,0,11,10,True,False,False
626,职业·特职：龙骑士,0,230925,1,24,0,31,10,True,False,False
627,职业·特职：吟游诗人,0,230926,1,24,0,40,10,True,False,False
628,职业·特职：白魔法师,0,230927,1,24,0,20,10,True,False,False
629,职业·特职：黑魔法师,0,230928,1,24,0,50,10,True,False,False
630,职业·特职：召唤师,0,230930,1,24,0,51,10,True,False,False
631,职业·特职：学者,0,230931,1,24,0,21,10,True,False,False
632,职业·特职：忍者,0,230933,1,24,0,32,10,True,False,False
633,职业·特职：机工士,0,230934,1,24,0,41,10,True,False,False
634,职业·特职：暗黑骑士,0,230935,1,24,0,12,10,True,False,False
635,职业·特职：占星术士,0,230936,1,24,0,22,10,True,False,False
636,职业·特职：武士,0,230937,1,24,0,33,10,True,False,False
637,职业·特职：赤魔法师,0,230938,1,24,0,52,10,True,False,False
638,职业·特职：青魔法师,0,230939,1,24,0,60,10,True,False,False
639,职业·特职：绝枪战士,0,230940,1,24,0,13,10,True,False,False
640,职业·特职：舞者,0,230941,1,24,0,42,10,True,False,False
641,职业·特职：贤者,0,230943,1,24,0,23,10,True,False,False
642,职业·特职：钐镰客,0,230942,1,24,0,34,10,True,False,False
643,职业·特职：蝰蛇剑士,0,230944,1,24,0,35,10,True,False,False
644,职业·特职：绘灵法师,0,230945,1,24,0,53,10,True,False,False
645,,0,0,0,0,0,0,0,False,False,False
646,,0,0,0,0,0,0,0,False,False,False
647,,0,0,0,0,0,0,0,False,False,False
648,,0,0,0,0,0,0,0,False,False,False
649,,0,0,0,0,0,0,0,False,False,False
650,,0,0,0,0,0,0,0,False,False,False
651,,0,0,0,0,0,0,0,False,False,False
652,,0,0,0,0,0,0,0,False,False,False
653,,0,0,0,0,0,0,0,False,False,False
654,,0,0,0,0,0,0,0,False,False,False
655,,0,0,0,0,0,0,0,False,False,False
656,,0,0,0,0,0,0,0,False,False,False
657,,0,0,0,0,0,0,0,False,False,False
658,,0,0,0,0,0,0,0,False,False,False
659,,0,0,0,0,0,0,0,False,False,False
660,多玛方城牌：一万,0,230751,1,25,0,1,10,True,False,False
661,多玛方城牌：二万,0,230752,1,25,0,2,10,True,False,False
662,多玛方城牌：三万,0,230753,1,25,0,3,10,True,False,False
663,多玛方城牌：四万,0,230754,1,25,0,4,10,True,False,False
664,多玛方城牌：五万,0,230755,1,25,0,5,10,True,False,False
665,多玛方城牌：六万,0,230756,1,25,0,6,10,True,False,False
666,多玛方城牌：七万,0,230757,1,25,0,7,10,True,False,False
667,多玛方城牌：八万,0,230758,1,25,0,8,10,True,False,False
668,多玛方城牌：九万,0,230759,1,25,0,9,10,True,False,False
669,多玛方城牌：一筒,0,230760,1,25,0,10,10,True,False,False
670,多玛方城牌：二筒,0,230761,1,25,0,11,10,True,False,False
671,多玛方城牌：三筒,0,230762,1,25,0,12,10,True,False,False
672,多玛方城牌：四筒,0,230763,1,25,0,13,10,True,False,False
673,多玛方城牌：五筒,0,230764,1,25,0,14,10,True,False,False
674,多玛方城牌：六筒,0,230765,1,25,0,15,10,True,False,False
675,多玛方城牌：七筒,0,230766,1,25,0,16,10,True,False,False
676,多玛方城牌：八筒,0,230767,1,25,0,17,10,True,False,False
677,多玛方城牌：九筒,0,230768,1,25,0,18,10,True,False,False
678,多玛方城牌：一索,0,230769,1,25,0,19,10,True,False,False
679,多玛方城牌：二索,0,230770,1,25,0,20,10,True,False,False
680,多玛方城牌：三索,0,230771,1,25,0,21,10,True,False,False
681,多玛方城牌：四索,0,230772,1,25,0,22,10,True,False,False
682,多玛方城牌：五索,0,230773,1,25,0,23,10,True,False,False
683,多玛方城牌：六索,0,230774,1,25,0,24,10,True,False,False
684,多玛方城牌：七索,0,230775,1,25,0,25,10,True,False,False
685,多玛方城牌：八索,0,230776,1,25,0,26,10,True,False,False
686,多玛方城牌：九索,0,230777,1,25,0,27,10,True,False,False
687,多玛方城牌：东,0,230778,1,25,0,28,10,True,False,False
688,多玛方城牌：南,0,230779,1,25,0,29,10,True,False,False
689,多玛方城牌：西,0,230780,1,25,0,30,10,True,False,False
690,多玛方城牌：北,0,230781,1,25,0,31,10,True,False,False
691,多玛方城牌：白,0,230782,1,25,0,32,10,True,False,False
692,多玛方城牌：发,0,230783,1,25,0,33,10,True,False,False
693,多玛方城牌：中,0,230784,1,25,0,34,10,True,False,False
694,多玛方城牌：五万（赤宝牌）,0,230785,1,25,0,35,10,True,False,False
695,多玛方城牌：五筒（赤宝牌）,0,230786,1,25,0,36,10,True,False,False
696,多玛方城牌：五索（赤宝牌）,0,230787,1,25,0,37,10,True,False,False
697,,0,0,0,0,0,0,0,False,False,False
698,,0,0,0,0,0,0,0,False,False,False
699,,0,0,0,0,0,0,0,False,False,False
700,宠物：雷普鲁,0,234906,1,1,0,416,10,True,True,True
701,宠物：乌洛萨帕,0,234891,1,1,0,611,10,True,True,True
702,宠物：矿爬虫虫,0,234433,1,1,0,125,10,True,True,True
703,宠物：西德尼亚丘灵,0,234895,1,1,0,1228,10,True,True,True
704,宠物：可幽可幽玩偶,454,234854,1,1,0,1300,6,True,True,True
705,宠物：海鹦,0,234878,1,1,0,610,10,True,True,True
706,宠物：黑小猩,0,234883,1,1,0,432,10,True,True,True
707,宠物：小松鼠,0,234413,1,1,0,103,10,True,True,True
708,宠物：魔菇宝,0,234414,1,1,0,104,10,True,True,True
709,宠物：沙蚤虫虫,0,234415,1,1,0,105,10,True,True,True
710,宠物：长须小黑豹,0,234514,1,1,0,108,10,True,True,True
711,宠物：盗龙小宝,0,234421,1,1,0,112,10,True,True,True
712,宠物：夺心小魔,0,234461,1,1,0,132,10,True,True,True
713,宠物：独角幼兽,0,234528,1,1,0,403,10,True,True,True
714,宠物：格斯塔拉,0,234539,1,1,0,405,10,True,True,True
715,宠物：迷你莉瑟,248,234648,1,1,0,1007,6,True,True,True
716,宠物：迷你飞燕,264,234664,1,1,0,1040,6,True,True,True
717,宠物：新型迷你夕雾,249,234649,1,1,0,1031,6,True,True,True
718,宠物：迷你豪雪,250,234650,1,1,0,1038,6,True,True,True
719,宠物：迷你夜露,251,234651,1,1,0,1039,6,True,True,True
720,宠物：迷你格林瓦特,252,234652,1,1,0,1046,6,True,True,True
721,宠物：新型迷你劳班,276,234676,1,1,0,1027,6,True,True,True
722,宠物：迷你玛格奈,282,234682,1,1,0,1044,6,True,True,True
723,宠物：迷你其日娜,293,234697,1,1,0,1043,6,True,True,True
724,宠物：迷你纱都,294,234696,1,1,0,1045,6,True,True,True
725,宠物：新型迷你塔塔露,320,234720,1,1,0,1017,6,True,True,True
726,宠物：朱雀机关人偶,343,234743,1,1,0,915,6,True,True,True
727,宠物：迷你第一世界雅·修特拉,331,234731,1,1,0,1002,6,True,True,True
728,宠物：新型迷你于里昂热,429,234829,1,1,0,1010,6,True,True,True
729,宠物：新型迷你埃斯蒂尼安,360,234760,1,1,0,1037,6,True,True,True
730,宠物：迷你莱楠,416,234816,1,1,0,1055,6,True,True,True
731,宠物：迷你鲁纳尔,417,234817,1,1,0,1056,6,True,True,True
732,宠物：迷你杜丽雅,376,234776,1,1,0,1050,6,True,True,True
733,宠物：迷你琳,332,234732,1,1,0,1049,6,True,True,True
734,宠物：迷你盖娅,398,234798,1,1,0,1053,6,True,True,True
735,宠物：猫秘玩偶,381,234781,1,1,0,1051,6,True,True,True
736,宠物：迷你阿尔博特,382,234782,1,1,0,1052,6,True,True,True
737,宠物：发条索鲁斯,455,234855,1,1,0,1059,6,True,True,True
738,宠物：聪慧小海豚,0,234810,1,1,0,511,10,True,True,True
739,宠物：游星鸟,427,234827,1,1,0,1078,6,True,True,True
740,宠物：纳夏猫,0,234828,1,1,0,424,10,True,True,True
741,宠物：迷你弗栗多,430,234830,1,1,0,1076,6,True,True,True
742,宠物：蟹蟹,0,234832,1,1,0,426,10,True,True,True
743,宠物：月面仙人刺王子,0,234833,1,1,0,165,10,True,True,True
744,宠物：小小守护者,441,234841,1,1,0,1058,6,True,True,True
745,宠物：王家仙人刺,0,234843,1,1,0,166,10,True,True,True
746,宠物：迷你好友,465,234865,1,1,0,1061,6,True,True,True
747,宠物：迷你埃里克特翁尼亚斯,466,234866,1,1,0,1062,6,True,True,True
748,宠物：迷你艾多纽斯,477,234877,1,1,0,1060,6,True,True,True
749,宠物：迷你雅典娜,487,234887,1,1,0,1063,6,True,True,True
750,宠物：休假小员,496,234896,1,1,0,1209,6,True,True,True
751,宠物：海德林偶像,501,234901,1,1,0,1068,6,True,True,True
752,宠物：佐迪亚克偶像,502,234902,1,1,0,1069,6,True,True,True
753,宠物：迷你富尔什诺,503,234903,1,1,0,1012,6,True,True,True
754,宠物：小羊驼,0,234909,1,1,0,435,10,True,True,True
755,宠物：伊克提,0,234912,1,1,0,437,10,True,True,True
756,宠物：小绿鸟,0,234913,1,1,0,613,10,True,True,True
757,宠物：小巧郊狼,0,234914,1,1,0,438,10,True,True,True
758,宠物：玉米大人,516,234916,1,1,0,1229,6,True,True,True
759,宠物：酒杯刺,0,234917,1,1,0,201,10,True,True,True
760,宠物：蓝猫,0,234918,1,1,0,439,10,True,True,True
761,宠物：铁皮哨兵T1,522,234922,1,1,0,1214,6,True,True,True
762,宠物：新型迷你可露儿,525,234925,1,1,0,1020,6,True,True,True
763,宠物：迷你零,526,234926,1,1,0,1065,6,True,True,True
764,宠物：迷你埃伦维尔,527,234927,1,1,0,1067,6,True,True,True
765,宠物：大脚小猿,0,234608,1,1,0,154,10,True,True,True
766,宠物：黑小猫,524,234924,1,1,0,303,6,True,True,True
767,宠物：虎斑次郎,0,234643,1,1,0,408,10,True,True,True
768,宠物：霍啪栌的水蛇？,369,234769,1,1,0,418,6,True,True,True
769,宠物：奇塔利的水蛇？,370,234770,1,1,0,419,6,True,True,True
770,宠物：小小食蚁兽,0,234809,1,1,0,422,10,True,True,True
771,宠物：河马幼崽,0,234831,1,1,0,425,10,True,True,True
772,宠物：袋鼠玩偶,0,234845,1,1,0,428,10,True,True,True
773,宠物：跃阳兔,0,234932,1,1,0,440,10,True,True,True
774,宠物：舞海月,0,234683,1,1,0,505,10,True,True,True
775,宠物：多玛金鱼儿,0,234759,1,1,0,507,10,True,True,True
776,宠物：拉拉鳄,0,234778,1,1,0,509,10,True,True,True
777,宠物：小小海牛,0,234907,1,1,0,512,10,True,True,True
778,宠物：小小巨嘴鸟,0,234931,1,1,0,614,10,True,True,True
779,宠物：伊弗利特之形,168,234567,1,1,0,900,6,True,True,True
780,宠物：迦楼罗之形,169,234572,1,1,0,901,6,True,True,True
781,宠物：泰坦之形,170,234573,1,1,0,902,6,True,True,True
782,宠物：利维亚桑之形,171,234574,1,1,0,903,6,True,True,True
783,宠物：拉姆之形,185,234598,1,1,0,904,6,True,True,True
784,宠物：希瓦之形,186,234599,1,1,0,905,6,True,True,True
785,宠物：奥丁战偶,76,234468,1,1,0,906,6,True,True,True
786,宠物：俾斯麦之形,263,234663,1,1,0,907,6,True,True,True
787,宠物：罗波那之形,265,234665,1,1,0,908,6,True,True,True
788,宠物：须佐之男之形,261,234661,1,1,0,909,6,True,True,True
789,宠物：吉祥天女之形,262,234662,1,1,0,910,6,True,True,True
790,宠物：迷你特弥斯,538,234938,1,1,0,1064,6,True,True,True
791,宠物：佩鲁佩鲁族玩偶,534,234934,1,1,0,1210,6,True,True,True
792,宠物：铁皮士兵S3,535,234935,1,1,0,1215,6,True,True,True
793,宠物：亚拉戈西瓜,0,234786,1,1,0,1225,10,True,True,True
794,宠物：祭品大人,536,234936,1,1,0,1230,6,True,True,True
795,宠物：橄榄宝石兽,0,234544,1,1,0,1203,10,True,True,True
796,宠物：金绿宝石兽,0,234545,1,1,0,1204,10,True,True,True
797,宠物：吉吉,230,234630,1,1,0,1201,6,True,True,True
798,宠物：神龙玩偶,275,234675,1,1,0,911,6,True,True,True
799,宠物：白鼬,0,234679,1,1,0,413,10,True,True,True
800,宠物：月读之形,297,234699,1,1,0,912,6,True,True,True
801,宠物：迷你芙兰,325,234725,1,1,0,1047,6,True,True,True
802,宠物：水妖人偶,335,234735,1,1,0,702,6,True,True,True
803,宠物：小小古代人,374,234774,1,1,0,1207,6,True,True,True
804,宠物：海小鸥,0,234808,1,1,0,608,10,True,True,True
805,宠物：仙人刺女士,412,234812,1,1,0,1054,6,True,True,True
806,宠物：迷你贡希尔德,418,234818,1,1,0,1057,6,True,True,True
807,宠物：神杖小蛇,0,234835,1,1,0,427,10,True,True,True
808,宠物：迷你斯卡米留尼,460,234860,1,1,0,920,6,True,True,True
809,宠物：迷你凯纳槽,471,234871,1,1,0,921,6,True,True,True
810,宠物：迷你巴尔巴莉希娅,488,234888,1,1,0,922,6,True,True,True
811,宠物：迷你高贝扎,497,234897,1,1,0,923,6,True,True,True
812,宠物：普萨玛忒,540,234949,1,1,0,203,6,True,True,True
813,宠物：那伊阿德,541,234950,1,1,0,204,6,True,True,True
814,宠物：得摩斯,542,234951,1,1,0,205,6,True,True,True
815,宠物：加提卡小叶灵,545,234944,1,1,0,202,6,True,True,True
816,宠物：迷你古鲁加加,546,234945,1,1,0,1066,6,True,True,True
817,宠物：迷你工程小车,547,234948,1,1,0,1216,6,True,True,True
818,宠物：零钱龟,548,234952,1,1,0,206,6,True,True,True
819,宠物：王家猎犬,0,234953,1,1,0,441,10,True,True,True
820,宠物：斯卡拉乌洛萨帕,0,234941,1,1,0,612,10,True,True,True
821,宠物：鹭鹰龙宝宝,551,234954,1,1,0,1304,6,True,True,True
822,宠物：回复蜜虫,552,234955,1,1,0,1305,6,True,True,True
823,宠物：迷你菲奥·乌儿,562,234965,1,1,0,706,6,True,True,True
824,宠物：小小羊,564,234946,1,1,0,207,6,True,True,True
825,宠物：索取小猫,565,234947,1,1,0,208,6,True,True,True
826,宠物：幼羚羊,0,234417,1,1,0,106,10,True,True,True
827,宠物：精金幼龟,0,234420,1,1,0,111,10,True,True,True
828,宠物：一口小果冻,0,234437,1,1,0,128,10,True,True,True
829,宠物：发条太阳,0,234465,1,1,0,1218,10,True,True,True
830,宠物：宝宝箱,0,234483,1,1,0,136,10,True,True,True
831,宠物：暗淡之云,101,234517,1,1,0,304,6,True,True,True
832,宠物：祝福礼盒,0,234513,1,1,0,1221,10,True,True,True
833,宠物：魔法水桶,0,234601,1,1,0,1222,10,True,True,True
834,宠物：天马幼兽,0,234613,1,1,0,153,10,True,True,True
835,宠物：卡洛菲斯提莉玩偶,195,234607,1,1,0,306,6,True,True,True
836,宠物：迷你命名威,214,234614,1,1,0,1250,6,True,True,True
837,宠物：迷你斯卡哈,232,234632,1,1,0,307,6,True,True,True
838,宠物：发条月亮,0,234637,1,1,0,1219,10,True,True,True
839,宠物：发条提灯,0,234700,1,1,0,1224,10,True,True,True
840,宠物：泥小点,0,234712,1,1,0,156,10,True,True,True
841,宠物：格雷姆林宝宝,0,234717,1,1,0,157,10,True,True,True
842,宠物：迷你巨人掌,0,234738,1,1,0,159,10,True,True,True
843,宠物：青蛙号A,351,234751,1,1,0,1212,6,True,True,True
844,宠物：草小人,368,234768,1,1,0,1206,6,True,True,True
845,宠物：阿马罗宝宝,377,234777,1,1,0,163,6,True,True,True
846,宠物：浪人的篝火,0,234814,1,1,0,1226,10,True,True,True
847,宠物：小异亚,423,234823,1,1,0,164,6,True,True,True
848,宠物：冒险者野餐篮,0,234836,1,1,0,1227,10,True,True,True
849,宠物：红电气石神兵,482,234882,1,1,0,917,6,True,True,True
850,宠物：绿电气石神兵,493,234893,1,1,0,918,6,True,True,True
851,宠物：中角羊,0,234911,1,1,0,436,10,True,True,True
852,宠物：精金石神兵,530,234930,1,1,0,919,6,True,True,True
853,宠物：薄暗之云,537,234937,1,1,0,305,6,True,True,True
854,宠物：乌小鸦,0,234964,1,1,0,615,10,True,True,True
855,宠物：鳐鳐,0,234966,1,1,0,513,10,True,True,True
856,,0,0,0,0,0,0,0,False,False,False
857,,0,0,0,0,0,0,0,False,False,False
858,,0,0,0,0,0,0,0,False,False,False
859,,0,0,0,0,0,0,0,False,False,False
